YEAR,SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1997,3,New Mexico,East,32,33,25.90909090909091,53.96969696969697,0.48,18.484848484848484,34.09090909090909,0.542,7.424242424242424,19.87878787878788,0.373,16.575757575757574,23.03030303030303,0.72,11.212121212121213,24.545454545454547,35.75757575757576,16.0,7.03030303030303,3.9696969696969697,12.969696969696969,16.242424242424242,75.81818181818181,23.303030303030305,58.03030303030303,0.402,17.90909090909091,40.39393939393939,0.443,5.393939393939394,17.636363636363637,0.306,11.545454545454545,16.727272727272727,0.02090909090909091,13.06060606060606,20.303030303030305,33.36363636363637,12.818181818181818,5.818181818181818,1.7878787878787878,13.93939393939394,18.515151515151516,63.54545454545455
1997,14,Old Dominion,East,64,33,25.515151515151516,57.39393939393939,0.445,20.21212121212121,40.81818181818182,0.495,5.303030303030303,16.575757575757574,0.32,14.666666666666666,22.151515151515152,0.662,13.696969696969697,25.272727272727273,38.96969696969697,14.878787878787879,8.030303030303031,7.0606060606060606,15.212121212121213,17.727272727272727,71.0,23.363636363636363,60.18181818181818,0.388,18.393939393939394,42.515151515151516,0.433,4.96969696969697,17.666666666666668,0.281,15.121212121212121,21.484848484848484,0.021333333333333333,14.848484848484848,22.454545454545453,37.303030303030305,11.666666666666666,7.818181818181818,3.090909090909091,14.757575757575758,18.424242424242426,66.81818181818181
1997,7,Wisconsin,East,64,28,20.357142857142858,49.67857142857143,0.41,15.464285714285714,35.17857142857143,0.44,4.892857142857143,14.5,0.337,13.464285714285714,20.321428571428573,0.663,11.428571428571429,22.535714285714285,33.964285714285715,11.857142857142858,6.678571428571429,3.4642857142857144,15.071428571428571,20.142857142857142,59.07142857142857,17.928571428571427,47.464285714285715,0.378,13.357142857142858,32.892857142857146,0.406,4.571428571428571,14.571428571428571,0.314,14.857142857142858,21.857142857142858,0.02428571428571429,10.571428571428571,21.035714285714285,31.607142857142858,8.428571428571429,6.964285714285714,2.607142857142857,15.607142857142858,18.75,55.285714285714285
1997,10,Texas,East,16,30,26.033333333333335,63.03333333333333,0.413,18.633333333333333,40.03333333333333,0.465,7.4,23.0,0.322,16.866666666666667,24.7,0.683,15.166666666666666,23.666666666666668,38.833333333333336,12.8,9.333333333333334,4.4,15.4,22.866666666666667,76.33333333333333,24.466666666666665,57.5,0.426,19.4,41.36666666666667,0.469,5.066666666666666,16.133333333333333,0.314,19.466666666666665,28.466666666666665,0.0228,14.033333333333333,26.1,40.13333333333333,13.833333333333334,7.6,3.3666666666666667,17.9,20.7,73.46666666666667
1997,2,South Carolina,East,64,32,24.78125,54.9375,0.451,17.625,35.625,0.495,7.15625,19.3125,0.371,17.375,25.0,0.695,12.59375,24.21875,36.8125,13.28125,7.03125,3.125,14.125,16.53125,74.09375,24.9375,59.46875,0.419,18.40625,39.15625,0.47,6.53125,20.3125,0.322,10.25,15.15625,0.021125,13.03125,21.0625,34.09375,13.0,7.15625,3.15625,14.0,21.375,66.65625
1997,15,Coppin State,East,32,31,27.032258064516128,58.25806451612903,0.464,21.516129032258064,41.70967741935484,0.516,5.516129032258065,16.548387096774192,0.333,19.548387096774192,26.548387096774192,0.736,11.741935483870968,23.870967741935484,35.61290322580645,12.580645161290322,9.290322580645162,3.3225806451612905,16.806451612903224,20.64516129032258,79.12903225806451,26.387096774193548,59.645161290322584,0.442,21.516129032258064,44.03225806451613,0.489,4.870967741935484,15.612903225806452,0.312,14.903225806451612,22.516129032258064,0.021354838709677422,13.483870967741936,22.322580645161292,35.806451612903224,12.451612903225806,7.516129032258065,2.774193548387097,18.29032258064516,21.93548387096774,72.54838709677419
1997,1,Minnesota,Midwest,4,35,28.771428571428572,60.114285714285714,0.479,24.085714285714285,46.57142857142857,0.517,4.685714285714286,13.542857142857143,0.346,16.085714285714285,23.685714285714287,0.679,13.685714285714285,25.514285714285716,39.2,16.02857142857143,9.114285714285714,3.1714285714285713,14.6,20.914285714285715,78.31428571428572,21.485714285714284,55.77142857142857,0.385,15.8,37.42857142857143,0.422,5.685714285714286,18.34285714285714,0.31,14.714285714285714,22.2,0.018942857142857143,12.571428571428571,21.37142857142857,33.94285714285714,11.085714285714285,6.9714285714285715,2.742857142857143,17.37142857142857,19.771428571428572,63.371428571428574
1997,16,Texas State,Midwest,64,29,24.06896551724138,54.44827586206897,0.442,18.482758620689655,39.03448275862069,0.473,5.586206896551724,15.413793103448276,0.362,16.79310344827586,23.79310344827586,0.706,12.275862068965518,25.586206896551722,37.86206896551724,11.413793103448276,6.413793103448276,2.206896551724138,16.482758620689655,21.620689655172413,70.51724137931035,24.24137931034483,56.58620689655172,0.428,18.93103448275862,40.10344827586207,0.472,5.310344827586207,16.482758620689655,0.322,15.655172413793103,24.310344827586206,0.02220689655172414,11.931034482758621,22.0,33.93103448275862,11.620689655172415,6.896551724137931,2.9655172413793105,14.10344827586207,20.586206896551722,69.44827586206897
1997,8,Ole Miss,Midwest,64,29,25.03448275862069,57.41379310344828,0.436,20.17241379310345,41.48275862068966,0.486,4.862068965517241,15.931034482758621,0.305,14.068965517241379,21.310344827586206,0.66,14.482758620689655,21.93103448275862,36.41379310344828,13.517241379310345,7.551724137931035,3.5517241379310347,14.0,19.0,69.0,22.103448275862068,51.172413793103445,0.432,16.896551724137932,35.55172413793103,0.475,5.206896551724138,15.620689655172415,0.333,14.068965517241379,20.17241379310345,0.024034482758620686,10.275862068965518,21.448275862068964,31.724137931034484,12.137931034482758,6.448275862068965,2.8275862068965516,16.482758620689655,19.551724137931036,63.48275862068966
1997,9,Temple,Midwest,32,31,23.0,57.74193548387097,0.398,17.193548387096776,37.774193548387096,0.455,5.806451612903226,19.967741935483872,0.291,14.483870967741936,21.870967741935484,0.662,15.838709677419354,23.225806451612904,39.064516129032256,11.225806451612904,8.096774193548388,3.774193548387097,10.516129032258064,13.548387096774194,66.29032258064517,21.258064516129032,54.38709677419355,0.391,12.548387096774194,29.161290322580644,0.43,8.709677419354838,25.225806451612904,0.345,9.419354838709678,13.64516129032258,0.02225806451612903,11.387096774193548,22.612903225806452,34.0,13.741935483870968,4.806451612903226,2.967741935483871,13.290322580645162,18.129032258064516,60.645161290322584
1997,5,Tulsa,Midwest,32,34,24.823529411764707,56.61764705882353,0.438,18.294117647058822,37.5,0.488,6.529411764705882,19.11764705882353,0.342,16.264705882352942,24.676470588235293,0.659,15.176470588235293,25.794117647058822,40.970588235294116,15.176470588235293,7.9411764705882355,3.735294117647059,16.323529411764707,18.88235294117647,72.44117647058823,22.058823529411764,57.44117647058823,0.384,17.647058823529413,40.794117647058826,0.433,4.411764705882353,16.647058823529413,0.265,14.441176470588236,21.176470588235293,0.020058823529411768,13.147058823529411,21.470588235294116,34.61764705882353,11.764705882352942,8.705882352941176,2.823529411764706,15.352941176470589,19.764705882352942,62.970588235294116
1997,12,Boston University,Midwest,64,30,24.166666666666668,55.86666666666667,0.433,18.633333333333333,37.36666666666667,0.499,5.533333333333333,18.5,0.299,13.466666666666667,20.0,0.673,10.6,26.233333333333334,36.833333333333336,14.866666666666667,7.566666666666666,4.533333333333333,14.366666666666667,18.1,67.33333333333333,22.5,56.93333333333333,0.395,17.966666666666665,41.6,0.432,4.533333333333333,15.333333333333334,0.296,12.433333333333334,18.333333333333332,0.022600000000000002,12.2,24.2,36.4,12.166666666666666,5.633333333333334,2.7666666666666666,15.633333333333333,17.633333333333333,61.96666666666667
1997,4,Clemson,Midwest,16,33,23.454545454545453,52.90909090909091,0.443,18.666666666666668,37.484848484848484,0.498,4.787878787878788,15.424242424242424,0.31,16.454545454545453,24.21212121212121,0.68,13.06060606060606,21.939393939393938,35.0,13.878787878787879,6.909090909090909,2.5757575757575757,12.787878787878787,19.181818181818183,68.15151515151516,20.848484848484848,48.81818181818182,0.427,15.393939393939394,31.393939393939394,0.49,5.454545454545454,17.424242424242426,0.313,14.303030303030303,21.515151515151516,0.020151515151515153,9.666666666666666,20.78787878787879,30.454545454545453,11.0,6.2727272727272725,2.606060606060606,14.909090909090908,20.696969696969695,61.45454545454545
1997,13,Miami (OH),Midwest,64,30,26.833333333333332,56.7,0.473,21.266666666666666,41.53333333333333,0.512,5.566666666666666,15.166666666666666,0.367,14.133333333333333,20.366666666666667,0.694,12.566666666666666,24.533333333333335,37.1,14.7,7.066666666666666,2.8666666666666667,14.033333333333333,17.4,73.36666666666666,24.166666666666668,55.36666666666667,0.436,19.8,41.0,0.483,4.366666666666666,14.366666666666667,0.304,12.3,17.266666666666666,0.023733333333333332,9.566666666666666,20.666666666666668,30.233333333333334,12.466666666666667,6.0,2.1,14.066666666666666,18.933333333333334,65.0
1997,6,Iowa State,Midwest,16,31,24.06451612903226,53.064516129032256,0.453,19.258064516129032,41.064516129032256,0.469,4.806451612903226,12.0,0.401,14.580645161290322,22.225806451612904,0.656,11.806451612903226,23.741935483870968,35.54838709677419,15.548387096774194,5.709677419354839,5.161290322580645,14.193548387096774,14.225806451612904,67.51612903225806,23.419354838709676,57.54838709677419,0.407,18.193548387096776,42.67741935483871,0.426,5.225806451612903,14.870967741935484,0.351,8.32258064516129,12.387096774193548,0.02167741935483871,12.67741935483871,21.161290322580644,33.83870967741935,12.290322580645162,6.967741935483871,2.903225806451613,14.451612903225806,18.838709677419356,60.38709677419355
1997,11,Illinois State,Midwest,64,30,26.4,58.266666666666666,0.453,19.966666666666665,40.2,0.497,6.433333333333334,18.066666666666666,0.356,14.9,22.333333333333332,0.667,13.566666666666666,25.4,38.96666666666667,17.566666666666666,7.133333333333334,3.6,15.5,19.5,74.13333333333334,23.133333333333333,57.5,0.402,18.033333333333335,39.86666666666667,0.452,5.1,17.633333333333333,0.289,14.3,21.0,0.0227,12.766666666666667,22.466666666666665,35.233333333333334,12.5,7.666666666666667,2.6,15.633333333333333,19.566666666666666,65.66666666666667
1997,3,Cincinnati,Midwest,32,34,28.294117647058822,57.0,0.496,22.88235294117647,40.6764705882353,0.563,5.411764705882353,16.323529411764707,0.332,18.676470588235293,27.176470588235293,0.687,15.117647058823529,24.794117647058822,39.911764705882355,15.441176470588236,7.764705882352941,2.9411764705882355,15.382352941176471,21.058823529411764,80.67647058823529,22.11764705882353,55.6764705882353,0.397,16.41176470588235,37.88235294117647,0.433,5.705882352941177,17.794117647058822,0.321,15.529411764705882,23.323529411764707,0.01958823529411765,13.029411764705882,17.558823529411764,30.58823529411765,10.411764705882353,6.264705882352941,2.411764705882353,16.235294117647058,21.941176470588236,65.47058823529412
1997,14,Butler,Midwest,64,33,23.12121212121212,51.57575757575758,0.448,18.0,37.515151515151516,0.48,5.121212121212121,14.06060606060606,0.364,18.242424242424242,27.303030303030305,0.668,11.696969696969697,24.242424242424242,35.93939393939394,13.090909090909092,6.363636363636363,3.727272727272727,14.545454545454545,19.90909090909091,69.60606060606061,21.09090909090909,53.878787878787875,0.391,16.333333333333332,38.63636363636363,0.423,4.757575757575758,15.242424242424242,0.312,13.787878787878787,20.818181818181817,0.02006060606060606,11.787878787878787,21.575757575757574,33.36363636363637,10.93939393939394,6.9393939393939394,3.3636363636363638,15.242424242424242,23.151515151515152,60.72727272727273
1997,7,Xavier,Midwest,32,29,28.896551724137932,59.206896551724135,0.488,23.620689655172413,43.55172413793103,0.542,5.275862068965517,15.655172413793103,0.337,20.137931034482758,27.79310344827586,0.725,14.827586206896552,23.20689655172414,38.03448275862069,18.344827586206897,10.96551724137931,2.7586206896551726,19.17241379310345,19.93103448275862,83.20689655172414,25.862068965517242,57.62068965517241,0.449,19.482758620689655,39.172413793103445,0.497,6.379310344827586,18.448275862068964,0.346,14.241379310344827,21.517241379310345,0.022827586206896552,11.96551724137931,19.379310344827587,31.344827586206897,14.413793103448276,8.482758620689655,3.9655172413793105,21.17241379310345,23.17241379310345,72.34482758620689
1997,10,Vanderbilt,Midwest,64,31,22.838709677419356,51.38709677419355,0.444,17.129032258064516,34.806451612903224,0.492,5.709677419354839,16.580645161290324,0.344,18.161290322580644,25.70967741935484,0.706,10.612903225806452,21.225806451612904,31.838709677419356,14.774193548387096,9.709677419354838,1.935483870967742,15.64516129032258,16.774193548387096,69.54838709677419,24.580645161290324,56.87096774193548,0.432,18.967741935483872,38.935483870967744,0.487,5.612903225806452,17.93548387096774,0.313,10.709677419354838,16.032258064516128,0.021548387096774195,13.03225806451613,21.225806451612904,34.25806451612903,13.225806451612904,7.290322580645161,2.903225806451613,17.580645161290324,20.806451612903224,65.48387096774194
1997,2,UCLA,Midwest,8,32,29.125,55.96875,0.52,25.21875,44.59375,0.566,3.90625,11.375,0.343,17.78125,26.5,0.671,12.0625,25.65625,37.71875,16.65625,8.09375,3.84375,17.9375,17.6875,79.9375,27.25,64.4375,0.423,20.375,43.28125,0.471,6.875,21.15625,0.325,12.375,18.6875,0.0206875,14.90625,18.875,33.78125,14.4375,7.3125,2.15625,15.6875,21.3125,73.75
1997,15,Charleston Southern,Midwest,64,30,24.633333333333333,57.666666666666664,0.427,18.0,38.666666666666664,0.466,6.633333333333334,19.0,0.349,15.8,22.7,0.696,11.633333333333333,24.266666666666666,35.9,15.533333333333333,7.533333333333333,3.033333333333333,14.266666666666667,21.366666666666667,71.7,24.0,56.733333333333334,0.423,18.366666666666667,39.166666666666664,0.469,5.633333333333334,17.566666666666666,0.321,16.433333333333334,25.533333333333335,0.02146666666666667,13.3,25.333333333333332,38.63333333333333,13.566666666666666,7.4,3.6333333333333333,16.2,20.566666666666666,70.06666666666666
1997,1,Kansas,Southeast,16,36,30.11111111111111,61.72222222222222,0.488,24.77777777777778,47.666666666666664,0.52,5.333333333333333,14.055555555555555,0.379,19.38888888888889,27.97222222222222,0.693,15.444444444444445,27.11111111111111,42.55555555555556,16.61111111111111,9.75,6.166666666666667,15.86111111111111,18.72222222222222,84.94444444444444,23.555555555555557,58.77777777777778,0.401,17.86111111111111,41.69444444444444,0.428,5.694444444444445,17.083333333333332,0.333,13.305555555555555,20.305555555555557,0.018194444444444444,12.0,20.166666666666668,32.166666666666664,11.86111111111111,8.527777777777779,3.138888888888889,18.52777777777778,22.27777777777778,66.11111111111111
1997,16,Jackson State,Southeast,64,30,25.9,59.766666666666666,0.433,21.466666666666665,45.43333333333333,0.472,4.433333333333334,14.333333333333334,0.309,15.066666666666666,24.566666666666666,0.613,15.133333333333333,23.533333333333335,38.666666666666664,13.533333333333333,8.366666666666667,3.2666666666666666,19.1,22.833333333333332,71.3,25.2,59.06666666666667,0.427,20.166666666666668,42.93333333333333,0.47,5.033333333333333,16.133333333333333,0.312,19.5,30.166666666666668,0.021533333333333335,15.3,23.833333333333332,39.13333333333333,13.366666666666667,9.2,2.6333333333333333,17.8,20.133333333333333,74.93333333333334
1997,8,Purdue,Southeast,32,30,24.233333333333334,57.233333333333334,0.423,18.5,40.3,0.459,5.733333333333333,16.933333333333334,0.339,17.866666666666667,24.7,0.723,14.066666666666666,21.633333333333333,35.7,14.733333333333333,8.333333333333334,3.8666666666666667,16.466666666666665,16.766666666666666,72.06666666666666,27.233333333333334,59.96666666666667,0.454,21.9,45.233333333333334,0.484,5.333333333333333,14.733333333333333,0.362,10.933333333333334,16.4,0.022233333333333334,13.7,21.933333333333334,35.63333333333333,16.566666666666666,8.066666666666666,3.2666666666666666,17.2,21.266666666666666,70.73333333333333
1997,9,Rhode Island,Southeast,64,30,29.566666666666666,64.16666666666667,0.461,22.733333333333334,45.333333333333336,0.501,6.833333333333333,18.833333333333332,0.363,14.7,21.366666666666667,0.688,14.566666666666666,24.5,39.06666666666667,16.1,8.766666666666667,4.833333333333333,13.233333333333333,19.633333333333333,80.66666666666667,24.833333333333332,60.766666666666666,0.409,19.3,43.46666666666667,0.444,5.533333333333333,17.3,0.32,15.366666666666667,23.133333333333333,0.022133333333333335,15.3,23.333333333333332,38.63333333333333,12.9,7.166666666666667,3.4,16.466666666666665,18.766666666666666,70.56666666666666
1997,5,Maryland,Southeast,64,32,26.125,56.25,0.464,22.4375,44.4375,0.505,3.6875,11.8125,0.312,19.25,28.25,0.681,12.4375,25.875,38.3125,16.1875,8.5625,3.5,16.9375,18.75,75.1875,23.5,58.03125,0.405,17.40625,39.25,0.443,6.09375,18.78125,0.324,13.65625,20.4375,0.020875,11.71875,22.40625,34.125,13.28125,7.15625,3.8125,18.4375,20.90625,66.75
1997,12,College of Charleston,Southeast,32,32,29.28125,59.71875,0.49,25.78125,50.0625,0.515,3.5,9.65625,0.362,16.1875,23.9375,0.676,13.21875,22.5625,35.78125,16.21875,9.15625,4.5625,13.28125,17.0,78.25,24.625,57.5,0.428,19.125,40.625,0.471,5.5,16.875,0.326,11.125,16.875,0.02059375,13.25,21.21875,34.46875,11.46875,6.46875,3.0625,17.78125,19.625,65.875
1997,4,Arizona,Southeast,1,34,29.852941176470587,65.91176470588235,0.453,23.323529411764707,48.26470588235294,0.483,6.529411764705882,17.647058823529413,0.37,17.58823529411765,26.852941176470587,0.655,16.529411764705884,23.970588235294116,40.5,16.676470588235293,10.529411764705882,2.9411764705882355,15.323529411764707,19.235294117647058,83.82352941176471,27.0,61.970588235294116,0.436,21.176470588235293,44.205882352941174,0.479,5.823529411764706,17.764705882352942,0.328,13.441176470588236,20.61764705882353,0.019176470588235295,14.411764705882353,23.794117647058822,38.205882352941174,15.794117647058824,7.323529411764706,4.147058823529412,19.941176470588236,21.735294117647058,73.26470588235294
1997,13,South Alabama,Southeast,64,30,22.7,50.86666666666667,0.446,18.433333333333334,39.3,0.469,4.266666666666667,11.566666666666666,0.369,16.566666666666666,23.7,0.699,13.566666666666666,24.133333333333333,37.7,12.533333333333333,6.2,3.8333333333333335,13.533333333333333,17.233333333333334,66.23333333333333,19.833333333333332,51.6,0.384,14.566666666666666,34.266666666666666,0.425,5.266666666666667,17.333333333333332,0.304,11.7,17.9,0.0218,11.266666666666667,18.6,29.866666666666667,13.033333333333333,5.966666666666667,2.533333333333333,13.033333333333333,19.4,56.63333333333333
1997,6,Illinois,Southeast,32,32,26.5,59.90625,0.442,19.0625,40.15625,0.475,7.4375,19.75,0.377,16.0625,21.59375,0.744,12.4375,21.1875,33.625,16.09375,7.78125,1.96875,13.5625,20.71875,76.5,24.4375,53.28125,0.459,19.5,38.8125,0.502,4.9375,14.46875,0.341,14.84375,22.90625,0.02025,11.4375,23.53125,34.96875,14.125,4.78125,2.78125,18.59375,19.8125,68.65625
1997,11,USC,Southeast,64,28,26.964285714285715,61.107142857142854,0.441,20.535714285714285,42.535714285714285,0.483,6.428571428571429,18.571428571428573,0.346,19.25,27.535714285714285,0.699,15.107142857142858,22.214285714285715,37.32142857142857,14.857142857142858,9.25,2.9642857142857144,18.642857142857142,22.035714285714285,79.60714285714286,26.857142857142858,59.25,0.453,21.642857142857142,43.07142857142857,0.502,5.214285714285714,16.178571428571427,0.322,17.392857142857142,25.321428571428573,0.02453571428571429,13.214285714285714,23.285714285714285,36.5,15.214285714285714,7.25,3.9285714285714284,20.214285714285715,22.75,76.32142857142857
1997,3,Georgia,Southeast,64,33,24.333333333333332,55.54545454545455,0.438,16.424242424242426,33.84848484848485,0.485,7.909090909090909,21.696969696969695,0.365,15.424242424242424,23.575757575757574,0.654,14.969696969696969,23.696969696969695,38.666666666666664,14.303030303030303,6.0606060606060606,3.696969696969697,15.454545454545455,19.12121212121212,72.0,22.636363636363637,57.57575757575758,0.393,16.848484848484848,38.72727272727273,0.435,5.787878787878788,18.848484848484848,0.307,14.878787878787879,21.484848484848484,0.020999999999999998,14.242424242424242,20.303030303030305,34.54545454545455,11.787878787878787,7.363636363636363,3.6363636363636362,14.242424242424242,20.21212121212121,65.93939393939394
1997,14,Chattanooga,Southeast,16,35,26.914285714285715,58.114285714285714,0.463,20.714285714285715,39.542857142857144,0.524,6.2,18.571428571428573,0.334,16.542857142857144,23.97142857142857,0.69,15.285714285714286,23.314285714285713,38.6,15.2,8.228571428571428,2.3714285714285714,14.057142857142857,17.542857142857144,76.57142857142857,23.514285714285716,54.65714285714286,0.43,18.0,39.285714285714285,0.458,5.514285714285714,15.371428571428572,0.359,12.628571428571428,19.142857142857142,0.018857142857142857,11.0,20.314285714285713,31.314285714285713,11.82857142857143,6.628571428571429,2.6,15.885714285714286,20.82857142857143,65.17142857142858
