SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
16,Eastern Kentucky,East,64,33,782,1691,.462,518,933,.555,264,758,.348,323,475,.680,280,650,930,477,263,84,446,449,2151,775,1700,.456,,,,,,,,,,,,1062,,,,,,2089
8,Marquette,East,64,34,851,1951,.436,634,1300,.488,217,651,.333,524,783,.669,488,763,1251,475,295,115,496,691,2443,760,1811,.420,,,,,,,,,,,,1138,,,,,,2207
9,Michigan State,East,32,35,806,1718,.469,624,1232,.506,182,486,.374,482,671,.718,394,823,1217,560,180,162,521,652,2276,671,1746,.384,,,,,,,,,,,,972,,,,,,2001
5,USC,East,16,37,946,1988,.476,739,1465,.504,207,523,.396,557,779,.715,349,928,1277,472,206,148,540,660,2656,849,2178,.390,,,,,,,,,,,,1278,,,,,,2413
12,Arkansas,East,64,35,881,1910,.461,669,1297,.516,212,613,.346,513,730,.703,392,841,1233,521,240,221,532,612,2487,826,2009,.411,,,,,,,,,,,,1148,,,,,,2311
4,Texas,East,32,35,963,2164,.445,655,1372,.477,308,792,.389,626,850,.736,482,909,1391,479,262,197,434,611,2860,898,2183,.411,,,,,,,,,,,,1314,,,,,,2528
13,New Mexico State,East,64,34,906,1890,.479,707,1377,.513,199,513,.388,641,975,.657,459,826,1285,472,242,94,573,698,2652,854,1948,.438,,,,,,,,,,,,1121,,,,,,2462
6,Vanderbilt,East,16,34,904,1984,.456,587,1141,.514,317,843,.376,469,643,.729,346,800,1146,578,257,93,422,584,2594,853,1950,.437,,,,,,,,,,,,1221,,,,,,2387
11,George Washington,East,64,32,824,1799,.458,653,1334,.490,171,465,.368,428,611,.700,389,701,1090,462,292,142,444,603,2247,693,1678,.413,,,,,,,,,,,,1065,,,,,,2067
3,Washington State,East,32,34,826,1777,.465,630,1250,.504,196,527,.372,425,593,.717,271,772,1043,472,226,155,355,549,2273,709,1754,.404,,,,,,,,,,,,1119,,,,,,2024
14,Oral Roberts,East,64,34,824,1767,.466,620,1202,.516,204,565,.361,588,827,.711,372,832,1204,459,212,154,513,601,2440,795,1903,.418,,,,,,,,,,,,1055,,,,,,2206
7,Boston College,East,32,33,842,1763,.478,646,1201,.538,196,562,.349,573,791,.724,394,748,1142,483,188,191,455,505,2453,887,1998,.444,,,,,,,,,,,,1087,,,,,,2303
10,Texas Tech,East,64,34,842,1858,.453,634,1353,.469,208,505,.412,545,737,.739,321,721,1042,452,231,62,396,592,2437,873,1893,.461,,,,,,,,,,,,1199,,,,,,2349
2,Georgetown,East,4,37,923,1826,.505,688,1191,.578,235,635,.370,474,667,.711,409,841,1250,545,192,189,497,609,2555,742,1935,.383,,,,,,,,,,,,1050,,,,,,2146
15,Belmont,East,64,33,848,1836,.462,560,1025,.546,288,811,.355,406,587,.692,373,855,1228,513,201,105,528,605,2390,746,1904,.392,,,,,,,,,,,,1139,,,,,,2128
1,Florida,Midwest,1,40,1125,2138,.526,828,1411,.587,297,727,.409,646,936,.690,447,1057,1504,614,266,194,565,626,3193,938,2303,.407,,,,,,,,,,,,1164,,,,,,2504
16,Jackson State,Midwest,64,35,878,2107,.417,684,1487,.460,194,620,.313,540,759,.711,470,780,1250,469,289,107,537,724,2490,898,1999,.449,,,,,,,,,,,,1342,,,,,,2572
8,Arizona,Midwest,64,31,846,1770,.478,674,1265,.533,172,505,.341,553,737,.750,380,778,1158,511,189,103,427,425,2417,862,1956,.441,,,,,,,,,,,,984,,,,,,2247
9,Purdue,Midwest,32,34,843,1834,.460,624,1220,.511,219,614,.357,471,695,.678,388,733,1121,465,269,89,475,674,2376,745,1751,.425,552,1161,.475,193,590,.327,471,676,.697,,,1081,429,238,135,560,638,2154
5,Butler,Midwest,16,36,780,1792,.435,459,921,.498,321,871,.369,553,728,.760,326,742,1068,437,195,64,341,688,2434,692,1703,.406,,,,,,,,,,,,1121,,,,,,2056
12,Old Dominion,Midwest,64,33,788,1828,.431,553,1150,.481,235,678,.347,479,663,.722,400,808,1208,483,252,114,406,620,2290,716,1737,.412,,,,,,,,,,,,1074,,,,,,2046
4,Maryland,Midwest,32,34,971,2032,.478,775,1523,.509,196,509,.385,547,787,.695,437,888,1325,587,253,233,544,612,2685,823,2117,.389,,,,,,,,,,,,1256,,,,,,2295
13,Davidson,Midwest,64,34,969,2157,.449,641,1269,.505,328,888,.369,499,663,.753,465,913,1378,559,272,91,495,602,2765,831,1961,.424,,,,,,,,,,,,1156,,,,,,2336
6,Notre Dame,Midwest,64,32,869,1893,.459,582,1158,.503,287,735,.390,567,763,.743,405,824,1229,552,271,110,414,582,2592,785,1881,.417,,,,,,,,,,,,1095,,,,,,2176
11,Winthrop,Midwest,32,34,923,1935,.477,645,1162,.555,278,773,.360,421,675,.624,422,857,1279,567,268,126,445,584,2545,745,1814,.411,,,,,,,,,,,,1053,,,,,,2088
3,Oregon,Midwest,8,37,963,2131,.452,613,1234,.497,350,897,.390,531,698,.761,432,841,1273,513,254,74,461,606,2807,910,2075,.439,,,,,,,,,,,,1198,,,,,,2450
14,Miami (OH),Midwest,64,33,720,1565,.460,551,1057,.521,169,508,.333,353,498,.709,260,738,998,421,187,135,434,560,1962,670,1647,.407,,,,,,,,,,,,1009,,,,,,1895
7,UNLV,Midwest,16,37,979,2202,.445,690,1400,.493,289,802,.360,525,733,.716,460,833,1293,548,289,197,410,670,2772,872,2039,.428,,,,,,,,,,,,1305,,,,,,2470
10,Georgia Tech,Midwest,64,32,935,1909,.490,734,1369,.536,201,540,.372,444,652,.681,445,721,1166,491,316,114,503,665,2515,746,1702,.438,,,,,,,,,,,,982,,,,,,2222
2,Wisconsin,Midwest,32,36,867,1886,.460,657,1289,.510,210,597,.352,583,848,.688,404,854,1258,494,207,116,407,551,2527,768,1875,.410,,,,,,,,,,,,1094,,,,,,2083
15,Texas A&M-Corpus Christi,Midwest,64,33,912,1747,.522,720,1269,.567,192,478,.402,599,847,.707,374,799,1173,595,257,95,537,631,2615,791,1818,.435,,,,,,,,,,,,964,,,,,,2302
1,Ohio State,South,2,39,1029,2178,.472,742,1384,.536,287,794,.361,560,797,.703,433,957,1390,583,265,218,443,534,2905,903,2237,.404,,,,,,,,,,,,1277,,,,,,2417
16,Central Connecticut,South,64,34,790,1822,.434,528,1134,.466,262,688,.381,502,688,.730,401,779,1180,424,204,115,481,544,2344,831,1880,.442,,,,,,,,,,,,1115,,,,,,2247
8,BYU,South,64,34,972,1981,.491,716,1364,.525,256,617,.415,454,688,.660,414,859,1273,542,205,118,456,662,2654,832,1918,.434,,,,,,,,,,,,1063,,,,,,2347
9,Xavier,South,32,34,849,1784,.476,580,1095,.530,269,689,.390,628,847,.741,367,779,1146,508,191,120,430,604,2595,826,1917,.431,,,,,,,,,,,,1063,,,,,,2228
5,Tennessee,South,16,35,981,2189,.448,654,1293,.506,327,896,.365,542,830,.653,473,781,1254,546,336,108,496,704,2831,909,1989,.457,,,,,,,,,,,,1295,,,,,,2627
12,Long Beach State,South,64,32,906,1994,.454,633,1266,.500,273,728,.375,490,698,.702,410,761,1171,454,237,91,445,560,2575,857,1932,.444,,,,,,,,,,,,1201,,,,,,2408
4,Virginia,South,32,32,812,1860,.437,555,1154,.481,257,706,.364,582,784,.742,422,826,1248,412,149,103,437,644,2463,779,1911,.408,,,,,,,,,,,,1104,,,,,,2267
13,Albany (NY),South,64,33,798,1762,.453,571,1155,.494,227,607,.374,418,579,.722,364,748,1112,436,191,82,437,634,2241,742,1692,.439,,,,,,,,,,,,1018,,,,,,2147
6,Louisville,South,32,34,845,1946,.434,595,1195,.498,250,751,.333,493,727,.678,456,793,1249,495,251,144,434,698,2433,714,1774,.402,,,,,,,,,,,,1180,,,,,,2144
11,Stanford,South,64,31,778,1738,.448,604,1239,.487,174,499,.349,426,625,.682,395,798,1193,460,144,184,459,571,2156,734,1772,.414,,,,,,,,,,,,1009,,,,,,2081
3,Texas A&M,South,16,34,908,1823,.498,693,1313,.528,215,510,.422,539,753,.716,345,864,1209,591,224,111,415,663,2570,672,1793,.375,,,,,,,,,,,,1045,,,,,,2021
14,Penn,South,64,31,836,1712,.488,648,1192,.544,188,520,.362,437,658,.664,324,700,1024,539,263,92,433,573,2297,743,1700,.437,,,,,,,,,,,,1034,,,,,,2100
7,Nevada,South,32,34,949,1961,.484,696,1338,.520,253,623,.406,481,636,.756,399,901,1300,569,183,148,451,571,2632,842,2062,.408,,,,,,,,,,,,1080,,,,,,2296
10,Creighton,South,64,33,740,1662,.445,535,1055,.507,205,607,.338,535,710,.754,340,740,1080,441,210,83,417,552,2220,709,1703,.416,,,,,,,,,,,,1019,,,,,,2011
2,Memphis,South,8,37,1024,2249,.455,746,1457,.512,278,792,.351,592,953,.621,550,918,1468,537,344,217,493,732,2918,785,2013,.390,,,,,,,,,,,,1272,,,,,,2333
15,North Texas,South,64,34,926,2030,.456,700,1420,.493,226,610,.370,539,821,.657,484,872,1356,430,224,151,537,689,2617,810,1945,.416,,,,,,,,,,,,1167,,,,,,2420
