SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1,UNC,East,4,39,1250,2564,.488,1034,1984,.521,216,580,.372,738,975,.757,605,1090,1695,656,318,174,560,658,3454,1061,2490,.426,,,,,,,,,,,,1266,,,,,,2828
16,Mount St. Mary's,East,64,34,822,1856,.443,618,1291,.479,204,565,.361,505,718,.703,345,807,1152,437,246,121,486,671,2353,804,1901,.423,618,1323,.467,186,578,.322,507,722,.702,,,1215,386,209,101,,652,2301
8,Indiana,East,64,33,839,1814,.463,618,1181,.523,221,633,.349,577,760,.759,386,861,1247,436,233,125,449,575,2476,774,1879,.412,,,,,,,,,,,,1037,,,,,,2156
9,Arkansas,East,32,35,936,2001,.468,729,1394,.523,207,607,.341,514,758,.678,446,828,1274,505,241,182,531,662,2593,838,1967,.426,,,,,,,,,,,,1127,,,,,,2392
5,Notre Dame,East,32,33,914,2015,.454,640,1338,.478,274,677,.405,506,686,.738,436,935,1371,608,205,125,429,497,2608,873,2125,.411,,,,,,,,,,,,1182,,,,,,2297
12,George Mason,East,64,34,827,1778,.465,622,1187,.524,205,591,.347,497,707,.703,340,830,1170,445,189,108,406,525,2356,780,1856,.420,,,,,,,,,,,,1044,,,,,,2124
4,Washington State,East,16,35,815,1716,.475,601,1135,.530,214,581,.368,481,661,.728,274,770,1044,482,218,102,358,534,2325,717,1735,.413,,,,,,,,,,,,1037,,,,,,1975
13,Winthrop,East,64,34,795,1814,.438,578,1228,.471,217,586,.370,398,673,.591,393,802,1195,435,284,124,439,591,2205,684,1726,.396,,,,,,,,,,,,1094,,,,,,1990
6,Oklahoma,East,32,35,831,1880,.442,611,1248,.490,220,632,.348,496,728,.681,391,849,1240,436,226,135,451,595,2378,796,1924,.414,,,,,,,,,,,,1147,,,,,,2234
11,St. Joseph's,East,64,34,859,1800,.477,612,1160,.528,247,640,.386,519,715,.726,337,749,1086,502,242,154,432,598,2484,807,1848,.437,550,1154,.477,257,694,.370,421,615,.685,,,1087,489,216,116,,621,2292
3,Louisville,East,8,36,932,2011,.463,660,1233,.535,272,778,.350,475,734,.647,413,925,1338,542,289,178,491,659,2611,774,1997,.388,,,,,,,,,,,,1234,,,,,,2215
14,Boise State,East,64,34,994,1956,.508,723,1266,.571,271,690,.393,508,768,.661,335,883,1218,605,215,80,534,591,2767,921,2086,.442,,,,,,,,,,,,1139,,,,,,2567
7,Butler,East,32,34,776,1729,.449,457,890,.513,319,839,.380,468,635,.737,308,708,1016,445,221,83,352,588,2339,725,1686,.430,,,,,,,,,,,,1060,,,,,,1985
10,South Alabama,East,64,33,840,1774,.474,620,1167,.531,220,607,.362,578,821,.704,404,817,1221,509,201,100,457,569,2478,773,1841,.420,,,,,,,,,,,,1015,,,,,,2158
2,Tennessee,East,16,36,1035,2258,.458,723,1383,.523,312,875,.357,564,856,.659,501,857,1358,637,334,119,474,749,2946,876,2039,.430,,,,,,,,,,,,1338,,,,,,2519
15,American,East,64,33,698,1586,.440,438,948,.462,260,638,.408,484,655,.739,321,743,1064,390,152,87,458,587,2140,685,1652,.415,,,,,,,,,,,,975,,,,,,2049
1,Kansas,Midwest,1,40,1176,2314,.508,905,1631,.555,271,683,.397,598,852,.702,482,1065,1547,721,356,235,529,706,3221,853,2249,.379,,,,,,,,,,,,1233,,,,,,2460
16,Portland State,Midwest,64,33,846,1822,.464,552,1073,.514,294,749,.393,452,668,.677,381,748,1129,521,231,108,484,591,2438,801,1808,.443,,,,,,,,,,,,1060,,,,,,2245
8,UNLV,Midwest,32,35,844,1999,.422,580,1203,.482,264,796,.332,488,653,.747,356,853,1209,510,278,106,379,605,2440,775,1890,.410,,,,,,,,,,,,1270,,,,,,2181
9,Kent State,Midwest,64,35,839,1809,.464,637,1258,.506,202,551,.367,532,745,.714,385,781,1166,485,300,134,516,653,2412,754,1829,.412,,,,,,,,,,,,1120,,,,,,2165
5,Clemson,Midwest,64,34,1000,2191,.456,729,1463,.498,271,728,.372,422,677,.623,536,769,1305,535,334,185,505,664,2693,860,1967,.437,,,,,,,,,,,,1229,,,,,,2372
12,Villanova,Midwest,16,35,868,2013,.431,626,1310,.478,242,703,.344,569,783,.727,457,800,1257,466,283,98,503,727,2547,792,1816,.436,,,,,,,,,,,,1167,,,,,,2431
4,Vanderbilt,Midwest,64,34,928,1995,.465,625,1235,.506,303,760,.399,562,765,.735,359,838,1197,606,207,118,494,623,2721,914,2085,.438,,,,,,,,,,,,1223,,,,,,2537
13,Siena,Midwest,32,34,928,2058,.451,689,1432,.481,239,626,.382,518,752,.689,390,758,1148,489,320,119,385,526,2613,913,2021,.452,,,,,,,,,,,,1297,,,,,,2420
6,USC,Midwest,64,33,820,1710,.480,636,1234,.515,184,476,.387,453,661,.685,305,801,1106,409,188,145,482,530,2277,763,1935,.394,,,,,,,,,,,,1106,,,,,,2102
11,Kansas State,Midwest,32,33,916,2067,.443,706,1405,.502,210,662,.317,532,774,.687,539,823,1362,511,249,113,501,666,2574,794,1872,.424,,,,,,,,,,,,1086,,,,,,2274
3,Wisconsin,Midwest,16,36,841,1872,.449,629,1276,.493,212,596,.356,527,747,.705,419,873,1292,455,221,120,438,517,2421,719,1879,.383,,,,,,,,,,,,1088,,,,,,1958
14,Cal State Fullerton,Midwest,64,33,974,2060,.473,689,1319,.522,285,741,.385,467,665,.702,391,791,1182,505,296,51,445,629,2700,874,1886,.463,,,,,,,,,,,,1150,,,,,,2398
7,Gonzaga,Midwest,64,33,892,1838,.485,672,1252,.537,220,586,.375,520,730,.712,369,866,1235,479,253,153,473,584,2524,744,1876,.397,,,,,,,,,,,,1064,,,,,,2106
10,Davidson,Midwest,8,36,1032,2199,.469,704,1298,.542,328,901,.364,411,573,.717,417,885,1302,615,290,114,426,654,2803,792,1875,.422,,,,,,,,,,,,1182,,,,,,2274
2,Georgetown,Midwest,32,34,855,1744,.490,586,1043,.562,269,701,.384,388,593,.654,335,855,1190,527,236,163,458,600,2367,669,1827,.366,,,,,,,,,,,,1093,,,,,,1976
15,UMBC,Midwest,64,33,869,1928,.451,621,1291,.481,248,637,.389,464,640,.725,371,755,1126,500,209,114,318,537,2450,820,1889,.434,,,,,,,,,,,,1163,,,,,,2258
1,Memphis,South,2,40,1143,2454,.466,841,1589,.529,302,865,.349,608,991,.614,565,1055,1620,637,337,244,470,691,3196,893,2286,.391,,,,,,,,,,,,1372,,,,,,2477
16,Texas-Arlington,South,64,33,868,1820,.477,667,1243,.537,201,577,.348,485,741,.655,352,897,1249,467,218,87,565,649,2422,778,1940,.401,,,,,,,,,,,,1148,,,,,,2274
8,Mississippi State,South,32,34,885,1922,.460,650,1219,.533,235,703,.334,484,749,.646,410,975,1385,448,199,267,509,568,2489,790,2137,.370,,,,,,,,,,,,1245,,,,,,2228
9,Oregon,South,64,32,858,1788,.480,579,1077,.538,279,711,.392,455,656,.694,327,766,1093,475,148,81,402,586,2450,829,1868,.444,,,,,,,,,,,,1039,,,,,,2321
5,Michigan State,South,16,36,949,1976,.480,770,1493,.516,179,483,.371,487,661,.737,440,890,1330,631,208,152,490,665,2564,793,1973,.402,,,,,,,,,,,,1087,,,,,,2253
12,Temple,South,64,34,857,1829,.469,591,1108,.533,266,721,.369,477,645,.740,302,806,1108,510,214,148,432,601,2457,818,1926,.425,,,,,,,,,,,,1143,,,,,,2335
4,Pitt,South,32,37,997,2185,.456,772,1514,.510,225,671,.335,512,768,.667,533,866,1399,578,251,125,445,598,2731,878,2090,.420,,,,,,,,,,,,1239,,,,,,2410
13,Oral Roberts,South,64,33,785,1783,.440,562,1179,.477,223,604,.369,489,730,.670,371,811,1182,445,206,132,431,554,2282,735,1838,.400,,,,,,,,,,,,1118,,,,,,2047
6,Marquette,South,32,35,929,2082,.446,683,1385,.493,246,697,.353,554,785,.706,474,813,1287,515,325,132,451,733,2658,786,1891,.416,,,,,,,,,,,,1192,,,,,,2269
11,Kentucky,South,64,31,735,1566,.469,553,1073,.515,182,493,.369,472,644,.733,301,737,1038,395,206,149,490,586,2124,671,1695,.396,,,,,,,,,,,,990,,,,,,2034
3,Stanford,South,16,36,901,2008,.449,702,1464,.480,199,544,.366,552,795,.694,478,931,1409,525,158,187,442,613,2553,795,2007,.396,,,,,,,,,,,,1129,,,,,,2216
14,Cornell,South,64,28,758,1562,.485,530,1004,.528,228,558,.409,392,515,.761,258,681,939,427,170,88,381,510,2136,673,1577,.427,,,,,,,,,,,,929,,,,,,1917
7,Miami (FL),South,32,34,867,1985,.437,631,1372,.460,236,613,.385,572,766,.747,433,860,1293,451,202,157,454,638,2542,803,1972,.407,,,,,,,,,,,,1222,,,,,,2309
10,Saint Mary's,South,64,32,845,1843,.458,591,1137,.520,254,706,.360,477,722,.661,385,830,1215,468,230,169,439,557,2421,749,1849,.405,,,,,,,,,,,,1112,,,,,,2037
2,Texas,South,8,38,1032,2285,.452,723,1485,.487,309,800,.386,495,725,.683,496,952,1448,501,228,198,359,629,2868,861,2214,.389,,,,,,,,,,,,1346,,,,,,2467
15,Austin Peay,South,64,35,855,1917,.446,582,1202,.484,273,715,.382,607,850,.714,362,745,1107,501,335,75,440,616,2590,883,1889,.467,,,,,,,,,,,,1197,,,,,,2477
