SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
16,UTSA,East,64,34,802,1871,.429,568,1204,.472,234,667,.351,546,774,.705,362,824,1186,430,240,76,461,657,2384,813,1941,.419,559,1175,.476,254,766,.332,483,695,.695,413,827,1240,443,199,112,480,696,2363
8,George Mason,East,32,34,876,1861,.471,649,1287,.504,227,574,.395,495,718,.689,364,824,1188,483,224,110,376,581,2474,761,1847,.412,560,1231,.455,201,616,.326,401,591,.679,376,741,1117,393,183,110,454,668,2124
9,Villanova,East,64,33,796,1819,.438,586,1215,.482,210,604,.348,582,769,.757,402,821,1223,450,208,125,392,578,2384,739,1823,.405,529,1167,.453,210,656,.320,471,665,.708,356,720,1076,443,194,118,395,648,2159
5,West Virginia,East,32,33,783,1826,.429,577,1215,.475,206,611,.337,531,747,.711,469,758,1227,491,154,136,397,598,2303,752,1827,.412,580,1235,.470,172,592,.291,458,658,.696,417,699,1116,367,212,102,393,699,2134
12,Clemson,East,64,34,810,1827,.443,593,1197,.495,217,630,.344,493,703,.701,384,793,1177,445,272,161,449,624,2330,724,1801,.402,531,1218,.436,193,583,.331,445,627,.710,382,740,1122,382,226,105,516,641,2086
4,Kentucky,East,4,38,1002,2183,.459,721,1476,.488,281,707,.397,560,789,.710,445,975,1420,482,211,239,406,601,2845,863,2188,.394,653,1539,.424,210,649,.324,476,658,.723,431,854,1285,419,201,132,457,695,2412
13,Princeton,East,64,32,788,1696,.465,595,1165,.511,193,531,.363,446,609,.732,315,790,1105,427,191,134,389,551,2215,721,1701,.424,573,1252,.458,148,449,.330,427,597,.715,289,686,975,350,181,125,385,558,2017
6,Xavier,East,64,32,784,1700,.461,611,1174,.520,173,526,.329,565,756,.747,328,802,1130,424,174,98,386,551,2306,707,1743,.406,499,1130,.442,208,613,.339,445,610,.730,308,683,991,418,183,104,401,653,2067
11,Marquette,East,16,37,973,2094,.465,782,1547,.505,191,547,.349,645,927,.696,457,872,1329,574,265,134,455,622,2782,939,2142,.438,679,1415,.480,260,727,.358,408,618,.660,433,808,1241,564,233,129,515,763,2546
3,Syracuse,East,32,35,936,1983,.472,714,1355,.527,222,628,.354,474,713,.665,429,879,1308,566,304,231,433,544,2568,788,2000,.394,544,1225,.444,244,775,.315,396,594,.667,442,740,1182,499,224,100,490,615,2216
14,Indiana State,East,64,34,769,1793,.429,534,1144,.467,235,649,.362,480,676,.710,352,820,1172,431,212,145,477,684,2253,713,1755,.406,519,1170,.444,194,585,.332,572,796,.719,348,786,1134,385,204,94,445,664,2192
7,Washington,East,32,35,1061,2260,.469,756,1439,.525,305,821,.371,480,712,.674,488,879,1367,593,234,179,426,718,2907,844,2017,.418,661,1459,.453,183,558,.328,603,887,.680,412,807,1219,385,207,97,515,656,2474
10,Georgia,East,64,33,823,1822,.452,667,1366,.488,156,456,.342,465,667,.697,407,836,1243,495,211,162,444,541,2267,741,1866,.397,551,1270,.434,190,596,.319,453,648,.699,388,698,1086,296,219,111,396,565,2125
2,UNC,East,8,37,1044,2317,.451,854,1738,.491,190,579,.328,590,878,.672,525,1053,1578,573,232,204,493,597,2868,948,2339,.405,681,1533,.444,267,806,.331,382,580,.659,454,889,1343,474,278,114,526,744,2545
15,LIU,East,64,33,928,2009,.462,699,1374,.509,229,635,.361,645,999,.646,479,899,1378,503,246,111,505,580,2730,942,2165,.435,734,1464,.501,208,701,.297,374,567,.660,428,802,1230,516,224,114,497,776,2466
1,Kansas,Southwest,8,38,1114,2193,.508,843,1483,.568,271,710,.382,585,862,.679,449,1026,1475,674,295,153,507,666,3084,862,2188,.394,637,1432,.445,225,756,.298,509,697,.730,397,775,1172,428,229,103,535,735,2458
16,Boston University,Southwest,64,35,749,1865,.402,484,1118,.433,265,747,.355,507,695,.729,414,835,1249,345,189,129,418,635,2270,783,1964,.399,544,1228,.443,239,736,.325,417,592,.704,435,802,1237,422,173,122,397,643,2222
8,UNLV,Southwest,64,33,842,1836,.459,658,1278,.515,184,558,.330,495,718,.689,368,783,1151,509,268,124,414,635,2363,704,1737,.405,515,1162,.443,189,575,.329,480,689,.697,363,743,1106,358,165,84,534,648,2077
9,Illinois,Southwest,32,34,894,1910,.468,662,1310,.505,232,600,.387,393,539,.729,342,836,1178,568,188,152,434,597,2413,780,1931,.404,575,1259,.457,205,672,.305,457,632,.723,384,738,1122,415,191,95,413,551,2222
5,Vanderbilt,Southwest,64,34,848,1853,.458,585,1145,.511,263,708,.371,622,837,.743,370,885,1255,454,175,162,441,552,2581,848,2063,.411,645,1414,.456,203,649,.313,402,577,.697,419,753,1172,392,232,116,406,679,2301
12,Richmond,Southwest,16,37,922,2007,.459,635,1272,.499,287,735,.390,446,649,.687,344,878,1222,548,220,155,383,587,2577,832,2053,.405,644,1439,.448,188,614,.306,413,601,.687,441,859,1300,415,172,97,454,655,2265
4,Louisville,Southwest,64,35,949,2097,.453,640,1243,.515,309,854,.362,416,627,.663,434,838,1272,608,327,175,459,671,2623,762,1935,.394,563,1296,.434,199,639,.311,536,770,.696,455,813,1268,395,237,92,564,597,2259
13,Morehead State,Southwest,32,35,851,1874,.454,647,1273,.508,204,601,.339,506,751,.674,484,827,1311,424,300,110,525,653,2412,735,1756,.419,490,1083,.452,245,673,.364,447,645,.693,313,679,992,454,238,95,523,675,2162
6,Georgetown,Southwest,64,32,809,1703,.475,586,1072,.547,223,631,.353,417,568,.734,324,757,1081,481,193,139,433,603,2258,737,1763,.418,561,1241,.452,176,522,.337,473,669,.707,361,638,999,393,226,122,363,544,2123
11,VCU,Southwest,4,40,968,2228,.434,629,1311,.480,339,917,.370,589,824,.715,428,864,1292,583,328,140,452,735,2864,971,2200,.441,749,1539,.487,222,661,.336,509,751,.678,496,959,1455,518,234,150,584,747,2673
3,Purdue,Southwest,32,34,875,1957,.447,640,1312,.488,235,645,.364,481,673,.715,380,827,1207,538,211,141,354,605,2466,770,1858,.414,601,1340,.449,169,518,.326,394,565,.697,349,794,1143,427,198,110,478,633,2103
14,St. Peter's,Southwest,64,34,713,1782,.400,516,1209,.427,197,573,.344,446,693,.644,384,825,1209,383,263,154,511,662,2069,683,1818,.376,508,1246,.408,175,572,.306,501,765,.655,431,812,1243,359,243,132,484,660,2042
7,Texas A&M,Southwest,64,33,758,1719,.441,577,1185,.487,181,534,.339,557,799,.697,412,781,1193,444,215,51,426,602,2254,702,1703,.412,523,1137,.460,179,566,.316,426,619,.688,321,667,988,368,208,146,441,686,2009
10,Florida State,Southwest,16,34,827,1903,.435,615,1269,.485,212,634,.334,482,725,.665,422,910,1332,423,288,203,541,651,2348,696,1918,.363,463,1157,.400,233,761,.306,484,696,.695,403,764,1167,383,251,109,516,675,2109
2,Notre Dame,Southwest,32,34,843,1832,.460,570,1124,.507,273,708,.386,599,827,.724,371,890,1261,563,156,128,364,517,2558,815,1996,.408,581,1334,.436,234,662,.353,363,511,.710,372,739,1111,457,173,113,351,697,2227
15,Akron,Southwest,64,36,892,2073,.430,609,1288,.473,283,785,.361,457,649,.704,363,875,1238,520,240,129,432,692,2524,832,2004,.415,638,1398,.456,194,606,.320,507,768,.660,425,920,1345,425,216,85,514,655,2365
1,Pitt,Southeast,32,34,886,1866,.475,684,1354,.505,202,512,.395,540,805,.671,484,875,1359,595,160,111,397,610,2514,735,1850,.397,536,1240,.432,199,610,.326,404,598,.676,350,643,993,394,167,141,378,688,2073
16,UNC Asheville,Southeast,64,34,881,1950,.452,713,1435,.497,168,515,.326,576,810,.711,400,813,1213,492,310,152,506,664,2506,803,1925,.417,585,1277,.458,218,648,.336,509,747,.681,440,806,1246,432,251,121,592,690,2333
8,Butler,Southeast,2,38,919,2122,.433,630,1300,.485,289,822,.352,580,799,.726,431,906,1337,452,226,61,416,718,2707,845,1994,.424,616,1287,.479,229,707,.324,518,771,.672,351,869,1220,409,201,112,472,747,2437
9,Old Dominion,Southeast,64,34,803,1828,.439,637,1323,.481,166,505,.329,459,687,.668,524,831,1355,485,234,146,424,503,2231,717,1774,.404,472,1104,.428,245,670,.366,305,488,.625,326,631,957,426,197,103,392,619,1984
5,Kansas State,Southeast,32,34,849,1939,.438,612,1308,.468,237,631,.376,542,828,.655,490,790,1280,474,208,154,498,692,2477,751,1782,.421,573,1275,.449,178,507,.351,569,803,.709,350,708,1058,371,224,113,524,740,2249
12,Utah State,Southeast,64,34,840,1788,.470,634,1226,.517,206,562,.367,563,764,.737,363,903,1266,500,162,110,402,591,2449,696,1815,.383,510,1199,.425,186,616,.302,417,616,.677,319,688,1007,363,185,98,412,666,1995
4,Wisconsin,Southeast,16,34,798,1808,.441,520,1064,.489,278,744,.374,436,533,.818,355,733,1088,442,121,105,258,522,2310,705,1647,.428,526,1163,.452,179,484,.370,403,542,.744,273,735,1008,325,133,61,329,570,1992
13,Belmont,Southeast,64,35,944,2045,.462,617,1181,.522,327,864,.378,575,781,.736,451,807,1258,575,338,118,480,729,2790,721,1764,.409,538,1219,.441,183,545,.336,553,815,.679,382,755,1137,386,240,154,665,718,2178
6,St. John's (NY),Southeast,64,33,807,1773,.455,664,1346,.493,143,427,.335,556,783,.710,354,714,1068,417,266,94,408,626,2313,739,1703,.434,486,1022,.476,253,681,.372,480,684,.702,354,735,1089,492,202,129,530,678,2211
11,Gonzaga,Southeast,32,35,932,1947,.479,729,1399,.521,203,548,.370,617,810,.762,398,916,1314,542,254,132,474,649,2684,786,1947,.404,533,1254,.425,253,693,.365,482,685,.704,359,727,1086,373,228,100,503,717,2307
3,BYU,Southeast,16,37,1019,2267,.449,707,1402,.504,312,865,.361,662,865,.765,420,1005,1425,538,298,150,404,647,3012,902,2174,.415,684,1508,.454,218,666,.327,490,711,.689,395,925,1320,464,215,124,533,718,2512
14,Wofford,Southeast,64,34,883,1853,.477,686,1360,.504,197,493,.400,539,778,.693,372,736,1108,487,227,86,404,654,2502,796,1787,.445,608,1247,.488,188,540,.348,533,742,.718,353,720,1073,365,200,110,452,675,2313
7,UCLA,Southeast,32,34,830,1824,.455,657,1295,.507,173,529,.327,549,808,.679,405,860,1265,493,186,198,502,594,2382,821,1964,.418,645,1458,.442,176,506,.348,436,648,.673,396,720,1116,409,236,98,410,654,2254
10,Michigan State,Southeast,64,34,817,1894,.431,597,1274,.469,220,620,.355,484,691,.700,407,849,1256,509,219,167,454,648,2338,787,1861,.423,572,1270,.450,215,591,.364,474,716,.662,347,772,1119,404,217,112,411,607,2263
2,Florida,Southeast,8,37,968,2083,.465,735,1422,.517,233,661,.352,498,744,.669,467,917,1384,521,221,131,452,545,2667,872,2075,.420,658,1386,.475,214,689,.311,387,576,.672,393,788,1181,421,227,117,461,677,2345
15,UCSB,Southeast,64,32,742,1636,.454,515,1025,.502,227,611,.372,459,610,.752,277,761,1038,457,233,133,456,611,2170,696,1712,.407,469,1087,.431,227,625,.363,486,693,.701,356,700,1056,413,195,67,429,557,2105
