SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
15,Milwaukee,East,64,35,808,1888,.428,563,1134,.496,245,754,.325,604,823,.734,343,839,1182,476,200,85,469,630,2465,869,1991,.436,665,1334,.499,204,657,.311,527,707,.745,373,868,1241,415,240,132,445,736,2469
1,Wichita State,Midwest,32,36,896,1942,.461,646,1229,.526,250,713,.351,664,916,.725,419,962,1381,491,247,184,374,611,2706,746,1911,.390,535,1227,.436,211,684,.308,438,674,.650,339,776,1115,356,170,93,435,752,2141
16,Cal Poly,Midwest,64,34,754,1850,.408,536,1196,.448,218,654,.333,415,603,.688,377,719,1096,394,198,93,303,621,2141,739,1703,.434,556,1162,.478,183,541,.338,502,694,.723,341,809,1150,418,153,120,383,539,2163
8,Kentucky,Midwest,2,40,1004,2213,.454,801,1602,.500,203,611,.332,781,1146,.682,562,1045,1607,446,189,236,469,732,2992,933,2271,.411,711,1582,.449,222,689,.322,577,836,.690,437,794,1231,416,232,123,428,883,2665
9,Kansas State,Midwest,64,33,798,1840,.434,600,1242,.483,198,598,.331,486,741,.656,406,774,1180,503,205,98,404,714,2280,723,1774,.408,561,1221,.459,162,553,.293,551,805,.684,385,764,1149,380,212,128,416,621,2159
5,Saint Louis,Midwest,32,34,829,1869,.444,639,1268,.504,190,601,.316,526,755,.697,345,886,1231,482,253,138,431,597,2374,755,1875,.403,616,1394,.442,139,481,.289,456,665,.686,354,828,1182,354,244,152,485,655,2105
12,NC State,Midwest,64,36,950,2060,.461,790,1535,.515,160,525,.305,501,762,.657,422,817,1239,466,173,149,375,670,2561,851,1997,.426,655,1386,.473,196,611,.321,606,851,.712,453,813,1266,406,205,124,414,703,2504
4,Louisville,Midwest,16,37,1051,2232,.471,763,1449,.527,288,783,.368,608,920,.661,503,893,1396,568,370,173,391,723,2998,786,1983,.396,616,1389,.443,170,594,.286,518,761,.681,434,851,1285,387,169,103,638,755,2262
13,Manhattan,Midwest,64,33,828,1837,.451,620,1273,.487,208,564,.369,676,1019,.663,415,819,1234,433,273,200,468,799,2540,739,1809,.409,575,1307,.440,164,502,.327,669,956,.700,409,790,1199,390,207,157,515,772,2311
6,UMass,Midwest,64,33,900,1962,.459,723,1450,.499,177,512,.346,525,769,.683,404,863,1267,499,226,178,446,649,2502,843,1986,.424,678,1451,.467,165,535,.308,499,739,.675,400,772,1172,466,204,182,445,643,2350
11,Tennessee,Midwest,16,37,927,2048,.453,722,1417,.510,205,631,.325,613,852,.719,501,923,1424,472,192,172,388,617,2672,823,1991,.413,631,1435,.440,192,556,.345,445,631,.705,351,757,1108,376,194,134,399,730,2283
3,Duke,Midwest,64,35,929,2020,.460,613,1219,.503,316,801,.395,571,783,.729,410,797,1207,509,244,105,328,681,2745,848,1860,.456,710,1411,.503,138,449,.307,525,758,.693,357,780,1137,380,174,117,425,655,2359
14,Mercer,Midwest,32,36,982,2061,.476,692,1305,.530,290,756,.384,582,791,.736,407,931,1338,586,211,147,420,665,2836,812,2024,.401,576,1244,.463,236,780,.303,550,787,.699,399,791,1190,429,201,109,452,697,2410
7,Texas,Midwest,32,35,905,2095,.432,727,1550,.469,178,545,.327,610,909,.671,528,921,1449,452,199,206,426,669,2598,819,2039,.402,560,1304,.429,259,735,.352,578,835,.692,399,804,1203,445,221,123,395,713,2475
10,Arizona State,Midwest,64,33,836,1852,.451,568,1164,.488,268,688,.390,546,787,.694,281,891,1172,471,167,182,377,635,2486,821,1961,.419,646,1425,.453,175,536,.326,474,732,.648,385,866,1251,387,184,135,394,658,2291
2,Michigan,Midwest,8,37,945,1982,.477,626,1188,.527,319,794,.402,527,691,.763,316,844,1160,525,191,88,336,527,2736,905,2035,.445,704,1403,.502,201,632,.318,397,543,.731,364,790,1154,437,181,100,398,626,2408
15,Wofford,Midwest,64,33,808,1804,.448,612,1260,.486,196,544,.360,393,592,.664,352,738,1090,423,205,54,351,578,2205,727,1642,.443,574,1164,.493,153,478,.320,447,659,.678,286,760,1046,326,184,111,424,557,2054
1,Florida,South,4,39,945,2056,.460,690,1345,.513,255,711,.359,582,871,.668,437,948,1385,509,274,118,418,611,2727,806,2004,.402,599,1376,.435,207,628,.330,434,626,.693,370,821,1191,386,219,120,526,739,2253
16,Albany (NY),South,64,34,765,1733,.441,602,1280,.470,163,453,.360,546,728,.750,343,832,1175,376,184,101,428,580,2239,775,1848,.419,539,1172,.460,236,676,.349,388,537,.723,329,733,1062,419,197,103,397,646,2174
8,Colorado,South,64,35,814,1871,.435,633,1302,.486,181,569,.318,648,903,.718,401,904,1305,397,207,115,466,576,2457,856,1986,.431,605,1280,.473,251,706,.356,424,603,.703,319,779,1098,465,230,118,422,711,2387
9,Pitt,South,32,36,895,1944,.460,712,1422,.501,183,522,.351,613,861,.712,432,859,1291,563,254,107,373,620,2586,771,1872,.412,566,1244,.455,205,628,.326,482,682,.707,352,727,1079,406,171,144,440,673,2229
5,VCU,South,64,35,922,2196,.420,662,1452,.456,260,744,.349,520,772,.674,479,838,1317,459,391,150,423,686,2624,808,1869,.432,638,1308,.488,170,561,.303,496,742,.668,369,916,1285,392,207,145,638,675,2282
12,Stephen F. Austin,South,32,35,922,1992,.463,674,1274,.529,248,718,.345,569,800,.711,451,735,1186,574,257,104,393,730,2661,746,1643,.454,598,1212,.493,148,431,.343,579,840,.689,293,725,1018,361,180,122,555,710,2219
4,UCLA,South,16,37,1073,2196,.489,844,1593,.530,229,603,.380,628,839,.749,368,940,1308,636,341,111,379,652,3003,898,2103,.427,597,1229,.486,301,874,.344,507,750,.676,377,868,1245,509,194,99,529,680,2604
13,Tulsa,South,64,34,835,1899,.440,638,1296,.492,197,603,.327,604,894,.676,368,863,1231,427,232,127,394,725,2471,741,1830,.405,523,1210,.432,218,620,.352,599,869,.689,363,851,1214,372,200,109,477,726,2299
6,Ohio State,South,64,35,843,1875,.450,643,1258,.511,200,617,.324,546,793,.689,346,841,1187,421,270,157,394,577,2432,761,1873,.406,588,1282,.459,173,591,.293,397,558,.711,354,823,1177,333,144,105,502,676,2092
11,Dayton,South,8,37,935,2018,.463,692,1374,.504,243,644,.377,558,819,.681,414,875,1289,485,222,96,442,736,2671,843,1936,.435,640,1324,.483,203,612,.332,589,832,.708,353,805,1158,431,183,166,459,704,2478
3,Syracuse,South,32,34,819,1873,.437,652,1368,.477,167,505,.331,506,715,.708,446,754,1200,402,271,171,306,546,2311,685,1669,.410,452,993,.455,233,676,.345,409,612,.668,346,726,1072,438,146,104,455,601,2012
14,Western Michigan,South,64,33,779,1684,.463,584,1091,.535,195,593,.329,620,856,.724,323,820,1143,376,194,111,464,602,2373,773,1883,.411,548,1155,.474,225,728,.309,464,651,.713,385,698,1083,405,238,109,417,699,2235
7,New Mexico,South,64,34,847,1851,.458,650,1258,.517,197,593,.332,625,863,.724,360,936,1296,522,162,172,361,577,2516,776,1995,.389,533,1296,.411,243,699,.348,453,625,.725,368,747,1115,388,193,99,338,703,2248
10,Stanford,South,16,36,896,1950,.459,688,1379,.499,208,571,.364,616,877,.702,347,910,1257,415,191,154,409,655,2616,844,2006,.421,607,1326,.458,237,680,.349,532,743,.716,355,838,1193,479,196,89,413,746,2457
2,Kansas,South,32,35,955,1937,.493,766,1381,.555,189,556,.340,665,935,.711,416,920,1336,523,204,196,463,732,2764,815,1961,.416,596,1344,.443,219,617,.355,605,892,.678,373,700,1073,418,232,111,396,742,2454
15,Eastern Kentucky,South,64,34,881,1810,.487,566,1003,.564,315,807,.390,600,798,.752,243,641,884,498,299,67,359,707,2677,793,1631,.486,589,1054,.559,204,577,.354,621,880,.706,325,785,1110,454,185,113,574,671,2411
