SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
4,Syracuse,East,4,40,1007,2293,.439,774,1597,.485,233,696,.335,569,843,.675,560,820,1380,562,360,248,495,637,2816,794,2152,.369,548,1284,.427,246,868,.283,513,762,.673,511,884,1395,537,278,128,616,726,2347
13,Montana,East,64,32,760,1635,.465,541,1046,.517,219,589,.372,499,651,.767,248,657,905,405,187,100,391,543,2238,745,1733,.430,569,1208,.471,176,525,.335,430,606,.710,334,710,1044,362,186,88,387,539,2096
6,Butler,East,32,36,869,1931,.450,630,1243,.507,239,688,.347,518,744,.696,419,794,1213,465,206,94,474,644,2495,807,1938,.416,606,1337,.453,201,601,.334,484,688,.703,322,735,1057,397,235,113,406,657,2299
11,Bucknell,East,64,34,818,1807,.453,661,1369,.483,157,438,.358,484,652,.742,308,834,1142,455,118,139,321,498,2277,703,1864,.377,526,1288,.408,177,576,.307,383,543,.705,300,742,1042,344,153,79,307,593,1966
3,Marquette,East,16,35,842,1844,.457,695,1347,.516,147,497,.296,551,755,.730,418,698,1116,483,231,123,471,590,2382,776,1922,.404,553,1232,.449,223,690,.323,416,610,.682,407,672,1079,462,229,132,439,657,2191
14,Davidson,East,64,34,837,1813,.462,581,1119,.519,256,694,.369,560,704,.795,306,742,1048,473,189,101,371,601,2490,739,1805,.409,584,1328,.440,155,477,.325,477,665,.717,328,750,1078,303,187,98,414,646,2110
7,Illinois,East,32,36,858,2084,.412,578,1211,.477,280,873,.321,469,646,.726,427,671,1098,365,245,142,411,648,2465,810,1911,.424,578,1232,.469,232,679,.342,480,684,.702,392,864,1256,432,199,110,511,589,2332
10,Colorado,East,64,33,775,1788,.433,597,1271,.470,178,517,.344,502,732,.686,378,750,1128,328,230,105,439,525,2230,769,1918,.401,545,1218,.447,224,700,.320,336,485,.693,371,748,1119,360,223,129,426,592,2098
2,Miami (FL),East,16,36,895,1968,.455,641,1267,.506,254,701,.362,465,680,.684,357,822,1179,408,223,159,377,525,2509,795,1987,.400,569,1293,.440,226,694,.326,365,562,.649,365,810,1175,389,193,105,425,623,2181
15,Pacific,East,64,35,824,1839,.448,599,1249,.480,225,590,.381,471,684,.689,333,704,1037,510,194,46,390,621,2344,760,1799,.422,517,1106,.467,243,693,.351,475,667,.712,338,795,1133,423,182,97,449,623,2238
1,Louisville,Midwest,1,40,1048,2300,.456,818,1609,.508,230,691,.333,652,920,.709,531,854,1385,584,430,168,495,727,2978,825,2089,.395,604,1393,.434,221,696,.318,480,730,.658,469,858,1327,410,224,131,730,766,2351
16,North Carolina A&T,Midwest,64,37,776,1927,.403,561,1220,.460,215,707,.304,532,809,.658,387,779,1166,405,261,165,564,716,2299,763,1965,.388,523,1215,.430,240,750,.320,525,804,.653,445,904,1349,435,251,132,589,687,2291
8,Colorado State,Midwest,32,35,881,1961,.449,701,1429,.491,180,532,.338,611,855,.715,493,804,1297,445,162,74,389,600,2553,767,1852,.414,534,1165,.458,233,687,.339,462,674,.685,281,703,984,336,181,114,380,727,2229
9,Missouri,Midwest,64,34,924,2015,.459,709,1380,.514,215,635,.339,525,706,.744,454,812,1266,472,229,119,442,567,2588,812,2015,.403,578,1311,.441,234,704,.332,410,598,.686,373,719,1092,376,217,113,410,609,2268
5,Oklahoma State,Midwest,64,33,814,1854,.439,631,1274,.495,183,580,.316,560,751,.746,354,756,1110,398,248,155,411,598,2371,716,1838,.390,512,1207,.424,204,631,.323,443,645,.687,376,776,1152,332,198,93,490,645,2079
12,Oregon,Midwest,16,37,944,2110,.447,752,1533,.491,192,577,.333,570,809,.705,451,834,1285,484,314,146,555,651,2650,845,2039,.414,642,1431,.449,203,608,.334,459,679,.676,350,811,1161,401,248,109,569,697,2352
4,Saint Louis,Midwest,32,35,808,1812,.446,598,1195,.500,210,617,.340,562,798,.704,306,726,1032,453,267,109,383,603,2388,735,1787,.411,578,1312,.441,157,475,.331,409,625,.654,340,811,1151,397,205,124,537,716,2036
13,New Mexico State,Midwest,64,35,832,1828,.455,695,1390,.500,137,438,.313,554,845,.656,429,806,1235,401,198,193,506,525,2355,780,1949,.400,587,1367,.429,193,582,.332,422,590,.715,372,720,1092,368,215,110,432,711,2175
6,Memphis,Midwest,32,36,976,2071,.471,756,1479,.511,220,592,.372,509,771,.660,438,805,1243,605,321,231,523,651,2681,825,2038,.405,621,1419,.438,204,619,.330,481,711,.677,413,792,1205,413,266,120,557,674,2337
11,Saint Mary's,Midwest,64,35,910,1939,.469,637,1211,.526,273,728,.375,517,713,.725,422,777,1199,502,214,98,416,612,2610,763,1820,.419,568,1297,.438,195,523,.373,482,669,.720,286,714,1000,374,219,96,409,627,2203
3,Michigan State,Midwest,16,36,882,1921,.459,705,1398,.504,177,523,.338,507,710,.714,421,820,1241,474,289,140,489,579,2448,758,1943,.390,559,1279,.437,199,664,.300,414,621,.667,353,736,1089,390,267,123,447,618,2129
14,Valparaiso,Midwest,64,34,823,1699,.484,570,1019,.559,253,680,.372,521,713,.731,303,705,1008,467,232,114,486,586,2420,745,1795,.415,586,1325,.442,159,470,.338,470,652,.721,322,667,989,372,238,85,441,662,2119
7,Creighton,Midwest,32,36,942,1882,.501,635,1140,.557,307,742,.414,489,644,.759,300,872,1172,609,174,92,443,588,2680,845,2074,.407,630,1385,.455,215,689,.312,369,542,.681,359,740,1099,432,238,89,377,644,2274
10,Cincinnati,Midwest,64,34,791,1963,.403,561,1234,.455,230,729,.316,450,696,.647,488,731,1219,415,240,208,432,605,2262,716,1851,.387,545,1289,.423,171,562,.304,403,606,.665,367,772,1139,385,196,108,452,616,2006
2,Duke,Midwest,8,36,960,2033,.472,690,1357,.508,270,676,.399,588,796,.739,337,782,1119,515,232,135,383,645,2778,852,2049,.416,692,1498,.462,160,551,.290,486,671,.724,415,834,1249,341,179,110,502,703,2350
15,Albany (NY),Midwest,64,35,761,1748,.435,548,1173,.467,213,575,.370,516,700,.737,345,677,1022,394,192,71,468,564,2251,787,1848,.426,575,1208,.476,212,640,.331,337,514,.656,324,745,1069,367,212,119,438,666,2123
1,Kansas,South,16,37,985,2049,.481,769,1455,.529,216,594,.364,596,809,.737,399,955,1354,575,260,247,517,620,2782,788,2183,.361,552,1405,.393,236,778,.303,480,699,.687,436,783,1219,399,266,108,468,681,2292
16,Western Kentucky,South,64,36,837,1959,.427,611,1250,.489,226,709,.319,509,755,.674,441,763,1204,400,223,115,537,691,2409,824,1945,.424,624,1327,.470,200,618,.324,516,742,.695,374,815,1189,368,219,135,504,690,2364
8,UNC,South,32,36,1023,2321,.441,751,1598,.470,272,723,.376,442,655,.675,478,776,1254,616,303,117,433,539,2762,918,2170,.423,670,1453,.461,248,717,.346,408,581,.702,417,911,1328,439,244,134,558,598,2492
9,Villanova,South,64,34,732,1760,.416,528,1143,.462,204,617,.331,639,889,.719,383,733,1116,413,263,114,533,651,2307,733,1812,.405,488,1151,.424,245,661,.371,503,740,.680,346,779,1125,464,266,111,518,727,2214
5,VCU,South,32,36,1010,2243,.450,729,1443,.505,281,800,.351,469,669,.701,479,676,1155,521,422,109,407,708,2770,811,1825,.444,613,1224,.501,198,601,.329,503,736,.683,400,852,1252,414,214,126,709,618,2323
12,Akron,South,64,33,852,1874,.455,623,1185,.526,229,689,.332,436,678,.643,425,720,1145,485,231,189,458,577,2369,723,1831,.395,547,1287,.425,176,544,.324,449,629,.714,358,702,1060,358,229,96,449,621,2071
4,Michigan,South,2,39,1093,2260,.484,797,1491,.535,296,769,.385,450,642,.701,416,830,1246,565,239,108,368,496,2932,941,2221,.424,699,1476,.474,242,745,.325,343,503,.682,396,855,1251,494,209,124,470,604,2467
13,South Dakota State,South,64,35,910,1938,.470,640,1244,.514,270,694,.389,478,627,.762,331,794,1125,506,175,78,365,492,2568,867,1952,.444,624,1276,.489,243,676,.359,323,465,.695,290,779,1069,442,217,89,388,603,2300
6,UCLA,South,64,35,961,2131,.451,790,1617,.489,171,514,.333,511,706,.724,387,778,1165,559,283,127,391,526,2604,926,2181,.425,708,1509,.469,218,672,.324,357,537,.665,458,875,1333,483,219,118,491,568,2427
11,Minnesota,South,32,34,815,1838,.443,631,1292,.488,184,546,.337,523,764,.685,501,685,1186,503,253,187,467,605,2337,720,1813,.397,507,1184,.428,213,629,.339,462,666,.694,401,647,1048,405,260,118,438,650,2115
3,Florida,South,8,37,960,2010,.478,660,1216,.543,300,794,.378,422,623,.677,381,798,1179,540,265,120,401,518,2642,725,1897,.382,532,1274,.418,193,623,.310,369,567,.651,358,759,1117,369,217,96,522,593,2012
14,Northwestern State,South,64,32,919,2007,.458,730,1404,.520,189,603,.313,532,775,.686,435,698,1133,489,307,151,448,619,2559,823,1934,.426,654,1418,.461,169,516,.328,470,750,.627,453,796,1249,396,221,76,535,640,2285
7,San Diego State,South,32,34,839,1916,.438,637,1298,.491,202,618,.327,476,697,.683,376,768,1144,425,235,155,410,497,2356,754,1917,.393,551,1289,.427,203,628,.323,366,540,.678,341,787,1128,425,180,102,429,601,2077
10,Oklahoma,South,64,32,803,1847,.435,644,1354,.476,159,493,.323,495,654,.757,377,689,1066,394,206,89,376,557,2260,760,1819,.418,555,1195,.464,205,624,.329,397,572,.694,363,758,1121,381,205,88,423,578,2122
2,Georgetown,South,64,32,737,1627,.453,548,1091,.502,189,536,.353,407,599,.679,297,662,959,474,240,123,407,556,2070,623,1649,.378,451,1089,.414,172,560,.307,388,582,.667,342,681,1023,353,202,105,454,586,1806
15,Florida Gulf Coast,South,16,37,976,2112,.462,729,1390,.524,247,722,.342,497,736,.675,412,814,1226,523,331,139,545,649,2696,866,2133,.406,616,1325,.465,250,808,.309,487,708,.688,447,866,1313,483,267,116,580,654,2469
