SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
8,California,South,64,31,813,1699,.479,637,1196,.533,176,503,.350,502,732,.686,281,717,998,508,225,66,424,570,2304,738,1692,.436,510,1089,.468,228,603,.378,424,595,.713,300,727,1027,482,179,108,503,632,2128
9,Fresno State,South,32,33,954,2030,.470,713,1352,.527,241,678,.355,540,793,.681,389,851,1240,592,330,209,551,626,2689,784,1906,.411,615,1366,.450,169,540,.313,384,578,.664,472,734,1206,394,219,58,619,634,2342
5,Virginia,South,64,29,852,1872,.455,648,1319,.491,204,553,.369,556,755,.736,437,694,1131,420,221,98,399,590,2464,784,1685,.465,604,1168,.517,180,517,.348,420,616,.682,298,670,968,420,158,122,499,649,2168
12,Gonzaga,South,16,33,915,1793,.510,670,1187,.564,245,606,.404,645,947,.681,369,896,1265,537,191,135,472,619,2720,794,2009,.395,558,1325,.421,236,684,.345,447,613,.729,411,686,1097,420,201,75,443,756,2272
4,Oklahoma,South,64,33,859,1924,.446,617,1288,.479,242,636,.381,494,668,.740,420,764,1184,444,281,91,420,706,2454,716,1661,.431,545,1157,.471,171,504,.339,519,798,.650,345,751,1096,376,189,93,565,627,2122
13,Indiana State,South,32,34,861,1872,.460,648,1278,.507,213,594,.359,544,772,.705,334,735,1069,521,237,100,402,576,2479,862,1866,.462,693,1399,.495,169,467,.362,412,571,.722,361,811,1172,448,176,98,508,682,2305
6,Texas,South,64,34,819,1990,.412,604,1364,.443,215,626,.343,543,835,.650,483,863,1346,414,268,191,502,771,2396,734,1889,.389,579,1364,.424,155,525,.295,588,905,.650,472,853,1325,358,256,96,536,735,2211
11,Temple,South,8,37,926,2168,.427,645,1353,.477,281,815,.345,471,673,.700,494,828,1322,416,270,138,307,585,2604,811,2024,.401,475,1067,.445,336,957,.351,408,593,.688,475,844,1319,582,120,102,465,606,2366
3,Florida,South,32,31,849,1764,.481,593,1096,.541,256,668,.383,555,761,.729,319,826,1145,538,271,114,451,589,2509,763,1817,.420,580,1210,.479,183,607,.301,372,585,.636,358,712,1070,419,206,88,510,640,2081
14,Western Kentucky,South,64,31,812,1789,.454,599,1184,.506,213,605,.352,466,674,.691,441,799,1240,452,246,155,453,588,2303,673,1654,.407,523,1177,.444,150,477,.314,393,596,.659,302,640,942,353,182,75,499,605,1889
7,Penn State,South,16,33,835,1962,.426,557,1205,.462,278,757,.367,587,768,.764,349,720,1069,481,279,117,407,657,2535,914,1959,.467,752,1463,.514,162,496,.327,483,723,.668,443,880,1323,507,209,132,519,689,2473
10,Providence,South,64,31,806,1809,.446,557,1187,.469,249,622,.400,498,693,.719,391,738,1129,506,286,172,467,644,2359,709,1774,.400,558,1268,.440,151,506,.298,480,713,.673,434,694,1128,367,250,99,549,636,2049
2,UNC,South,32,33,945,1972,.479,756,1453,.520,189,519,.364,532,794,.670,411,952,1363,576,244,184,518,576,2611,859,2196,.391,616,1447,.426,243,749,.324,380,578,.657,469,758,1227,461,298,108,447,669,2341
15,Princeton,South,64,27,540,1203,.449,322,584,.551,218,619,.352,264,363,.727,174,518,692,383,180,61,340,456,1562,532,1245,.427,371,784,.473,161,461,.349,344,485,.709,264,543,807,321,172,62,347,419,1569
1,Stanford,West,8,34,953,1865,.511,701,1278,.549,252,587,.429,671,903,.743,365,879,1244,568,187,108,438,778,2829,834,1954,.427,651,1396,.466,183,558,.328,375,561,.668,338,654,992,409,196,91,488,778,2226
16,UNC Greensboro,West,64,31,773,1741,.444,589,1261,.467,184,480,.383,552,718,.769,343,706,1049,414,271,118,475,648,2282,756,1756,.431,566,1261,.449,190,495,.384,531,770,.690,428,716,1144,367,234,118,516,624,2230
8,Georgia Tech,West,64,30,776,1822,.426,516,1122,.460,260,700,.371,457,662,.690,345,780,1125,488,238,136,474,645,2269,740,1816,.407,565,1264,.447,175,552,.317,532,777,.685,406,793,1199,434,200,109,483,605,2187
9,St. Joseph's,West,32,33,905,1879,.482,650,1163,.559,255,716,.356,560,808,.693,368,873,1241,590,204,128,479,652,2625,823,1990,.414,631,1375,.459,192,615,.312,514,735,.699,406,730,1136,453,242,104,455,671,2352
5,Cincinnati,West,16,35,921,2076,.444,707,1476,.479,214,600,.357,530,760,.697,464,752,1216,451,194,118,380,666,2586,817,1898,.430,622,1324,.470,195,574,.340,465,728,.639,447,795,1242,409,152,138,551,680,2294
12,BYU,West,64,33,744,1620,.459,559,1135,.493,185,485,.381,651,835,.780,292,760,1052,414,203,108,433,491,2324,685,1656,.414,525,1161,.452,160,495,.323,539,767,.703,344,699,1043,351,193,98,441,709,2069
4,Indiana,West,64,34,858,1896,.453,677,1396,.485,181,500,.362,511,804,.636,377,891,1268,513,231,178,496,650,2408,761,1930,.394,582,1389,.419,179,541,.331,485,678,.715,377,820,1197,402,256,109,508,697,2186
13,Kent State,West,32,34,823,1917,.429,643,1401,.459,180,516,.349,564,739,.763,403,700,1103,429,233,105,346,671,2390,730,1694,.431,595,1269,.469,135,425,.318,522,761,.686,394,784,1178,389,150,80,541,665,2117
6,Wisconsin,West,64,29,575,1349,.426,401,872,.460,174,477,.365,399,568,.702,233,636,869,358,172,68,337,520,1723,560,1364,.411,402,879,.457,158,485,.326,363,514,.706,231,627,858,286,138,89,367,559,1641
11,Georgia State,West,32,34,929,2068,.449,653,1288,.507,276,780,.354,567,808,.702,441,730,1171,449,351,129,435,617,2701,880,1928,.456,704,1368,.515,176,560,.314,401,604,.664,408,774,1182,454,198,96,621,678,2337
3,Maryland,West,4,36,1120,2313,.484,915,1773,.516,205,540,.380,622,894,.696,543,935,1478,692,322,213,523,713,3067,888,2196,.404,646,1491,.433,242,705,.343,587,829,.708,507,792,1299,444,262,144,598,738,2605
14,George Mason,West,64,30,784,1705,.460,642,1266,.507,142,439,.323,417,633,.659,357,661,1018,411,252,129,429,544,2127,684,1577,.434,526,1129,.466,158,448,.353,415,585,.709,329,677,1006,347,191,98,516,560,1963
7,Arkansas,West,64,31,881,1990,.443,608,1249,.487,273,741,.368,441,639,.690,410,690,1100,476,365,124,451,654,2476,712,1763,.404,532,1173,.454,180,590,.305,528,794,.665,502,776,1278,371,190,106,666,596,2132
10,Georgetown,West,16,33,924,2115,.437,738,1554,.475,186,561,.332,540,817,.661,607,874,1481,547,324,198,550,694,2574,745,1922,.388,546,1342,.407,199,580,.343,539,790,.682,442,734,1176,475,290,151,587,658,2228
2,Iowa State,West,64,31,823,1735,.474,641,1299,.493,182,436,.417,623,856,.728,375,853,1228,429,190,102,467,636,2451,741,1775,.417,565,1255,.450,176,520,.338,457,661,.691,295,660,955,326,200,139,444,695,2115
15,Hampton,West,32,32,850,1846,.460,650,1271,.511,200,575,.348,571,835,.684,434,809,1243,449,218,185,489,596,2471,812,1957,.415,608,1361,.447,204,596,.342,415,655,.634,459,702,1161,411,222,69,485,689,2246
