SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
3,Kansas,West,32,30,789,1809,0.436,562,1146,0.49,227,663,0.342,386,539,0.716,333,791,1124,415,207,119,359,460,2191,725,1749,0.415,503,1088,0.462,222,661,0.336,336,466,0.721,279,759,1038,351,180,89,417,496,2010
14,Eastern Washington,West,64,24,667,1425,0.468,463,851,0.544,204,574,0.355,341,431,0.791,178,670,848,365,115,70,277,407,1879,617,1479,0.417,451,950,0.475,166,529,0.314,290,401,0.723,229,597,826,278,138,53,279,438,1690
7,Oregon,West,16,29,779,1652,0.472,545,1031,0.529,234,621,0.377,305,429,0.711,263,663,926,389,208,103,319,434,2097,693,1570,0.441,484,959,0.505,209,611,0.342,320,419,0.764,249,649,898,379,138,78,385,439,1915
10,VCU,West,64,27,659,1460,0.451,491,950,0.517,168,510,0.329,378,497,0.761,238,652,890,347,240,140,380,485,1864,590,1457,0.405,434,946,0.459,156,511,0.305,358,516,0.694,293,612,905,302,168,81,436,453,1694
2,Iowa,West,32,31,923,1961,0.471,622,1181,0.527,301,780,0.386,448,627,0.715,346,885,1231,594,173,141,294,461,2595,840,2002,0.42,565,1212,0.466,275,790,0.348,300,444,0.676,357,789,1146,506,166,98,355,574,2255
15,Grand Canyon,West,64,24,676,1384,0.488,513,888,0.578,163,496,0.329,297,434,0.684,254,704,958,390,116,72,308,412,1812,521,1360,0.383,353,790,0.447,168,570,0.295,281,397,0.708,198,530,728,241,136,51,279,430,1491
1,Michigan,East,8,28,771,1598,0.482,565,1057,0.535,206,541,0.381,373,485,0.769,250,799,1049,443,120,117,315,412,2123,667,1698,0.393,493,1157,0.426,174,541,0.322,314,413,0.76,254,614,868,280,139,78,281,462,1822
16,Texas Southern,East,64,26,695,1564,0.444,578,1140,0.507,117,424,0.276,414,592,0.699,313,751,1064,314,182,115,399,465,1921,626,1563,0.401,437,953,0.459,189,610,0.31,365,522,0.699,261,667,928,314,165,94,378,501,1806
8,LSU,East,32,29,836,1823,0.459,602,1149,0.524,234,674,0.347,465,619,0.751,330,783,1113,351,225,85,329,505,2371,773,1844,0.419,530,1033,0.513,243,811,0.3,392,549,0.714,368,727,1095,400,168,106,379,526,2181
9,St. Bonaventure,East,64,21,542,1224,0.443,408,834,0.489,134,390,0.344,253,343,0.738,238,537,775,306,123,83,225,322,1471,454,1166,0.389,300,664,0.452,154,502,0.307,221,334,0.662,219,489,708,258,103,67,263,328,1283
5,Colorado,East,32,32,828,1815,0.456,582,1154,0.504,246,661,0.372,438,535,0.819,312,801,1113,436,167,88,364,526,2340,734,1745,0.421,530,1133,0.468,204,612,0.333,370,507,0.73,270,709,979,358,152,93,420,529,2042
12,Georgetown,East,64,26,644,1521,0.423,428,929,0.461,216,592,0.365,353,469,0.753,298,736,1034,333,153,101,395,413,1857,679,1609,0.422,462,968,0.477,217,641,0.339,288,416,0.692,269,636,905,390,197,73,298,447,1863
4,Florida State,East,16,25,693,1461,0.474,501,951,0.527,192,510,0.376,351,474,0.741,272,646,918,363,182,127,359,459,1929,582,1465,0.397,394,886,0.445,188,579,0.325,378,515,0.734,290,536,826,299,174,69,344,415,1730
13,UNC Greensboro,East,64,30,822,1954,0.421,594,1191,0.499,228,763,0.299,317,464,0.683,377,797,1174,370,224,115,329,542,2189,689,1653,0.417,474,969,0.489,215,684,0.314,427,604,0.707,267,824,1091,344,146,83,446,477,2020
6,BYU,East,64,27,776,1608,0.483,540,975,0.554,236,633,0.373,321,443,0.725,255,803,1058,436,124,76,356,486,2109,669,1628,0.411,481,1058,0.455,188,570,0.33,327,480,0.681,239,638,877,312,169,54,306,500,1853
11,UCLA,East,4,32,856,1855,0.461,638,1269,0.503,218,586,0.372,419,586,0.715,312,805,1117,437,158,89,336,514,2349,798,1811,0.441,568,1128,0.504,230,683,0.337,364,510,0.714,253,755,1008,397,157,93,377,577,2190
3,Texas,East,64,27,702,1547,0.454,470,895,0.525,232,652,0.356,372,524,0.71,291,745,1036,357,176,110,393,531,2008,644,1579,0.408,478,1056,0.453,166,523,0.317,388,567,0.684,278,650,928,267,169,84,339,481,1842
14,Abilene Christian,East,32,29,786,1752,0.449,565,1109,0.509,221,643,0.344,403,594,0.678,329,718,1047,513,282,86,394,554,2196,601,1488,0.404,440,968,0.455,161,520,0.31,390,573,0.681,263,722,985,299,189,110,578,580,1753
7,UConn,East,64,23,602,1388,0.434,447,925,0.483,155,463,0.335,291,403,0.722,311,568,879,297,142,121,268,432,1650,514,1243,0.414,380,829,0.458,134,414,0.324,323,457,0.707,233,529,762,242,125,63,299,392,1485
10,Maryland,East,32,31,753,1636,0.46,500,928,0.539,253,708,0.357,376,538,0.699,195,818,1013,415,155,103,343,455,2135,729,1777,0.41,473,1035,0.457,256,742,0.345,320,448,0.714,283,769,1052,377,177,84,342,521,2034
2,Alabama,East,16,33,924,2125,0.435,576,1136,0.507,348,989,0.352,433,612,0.708,408,935,1343,464,280,143,458,603,2629,837,2053,0.408,632,1349,0.468,205,704,0.291,434,630,0.689,378,876,1254,368,261,161,506,599,2313
15,Iona,East,64,18,446,1010,0.442,314,629,0.499,132,381,0.346,259,348,0.744,194,469,663,245,123,75,281,389,1283,388,963,0.403,279,602,0.463,109,361,0.302,304,444,0.685,168,409,577,207,135,46,247,347,1189
1,Illinois,Midwest,32,31,909,1819,0.5,706,1275,0.554,203,544,0.373,476,690,0.69,322,917,1239,506,176,87,404,549,2497,770,1873,0.411,569,1262,0.451,201,611,0.329,387,563,0.687,257,685,942,347,208,119,358,608,2128
16,Drexel,Midwest,64,20,514,1100,0.467,369,709,0.52,145,391,0.371,234,300,0.78,174,503,677,298,91,48,256,298,1407,504,1124,0.448,385,753,0.511,119,371,0.321,221,297,0.744,158,438,596,214,123,63,210,306,1348
8,Loyola (IL),Midwest,16,31,804,1614,0.498,583,1008,0.578,221,606,0.365,373,519,0.719,230,778,1008,490,215,75,364,444,2202,657,1591,0.413,487,1069,0.456,170,522,0.326,254,356,0.713,196,657,853,298,158,84,428,509,1738
9,Georgia Tech,Midwest,64,26,722,1514,0.477,530,963,0.55,192,551,0.348,312,430,0.726,205,582,787,412,236,90,290,410,1948,668,1455,0.459,479,942,0.508,189,513,0.368,296,420,0.705,251,639,890,368,141,73,408,394,1821
5,Tennessee,Midwest,64,27,682,1554,0.439,504,1016,0.496,178,538,0.331,399,535,0.746,294,674,968,401,196,130,337,444,1941,599,1492,0.401,415,924,0.449,184,568,0.324,332,456,0.728,272,645,917,278,175,73,424,521,1714
12,Oregon State,Midwest,8,33,803,1842,0.436,573,1197,0.479,230,645,0.357,489,642,0.762,334,799,1133,480,191,116,383,620,2325,763,1806,0.422,553,1107,0.5,210,699,0.3,496,687,0.722,328,782,1110,414,175,92,400,600,2232
4,Oklahoma State,Midwest,32,30,816,1780,0.458,626,1207,0.519,190,573,0.332,475,669,0.71,332,818,1150,385,224,132,467,516,2297,768,1869,0.411,545,1171,0.465,223,698,0.319,422,586,0.72,348,734,1082,371,241,135,440,552,2181
13,Liberty,Midwest,64,29,782,1605,0.487,485,844,0.575,297,761,0.39,296,381,0.777,202,769,971,458,135,71,289,429,2157,634,1550,0.409,463,995,0.465,171,555,0.308,300,435,0.69,206,660,866,264,156,64,341,407,1739
6,San Diego State,Midwest,64,28,719,1596,0.451,479,945,0.507,240,651,0.369,384,534,0.719,274,729,1003,390,229,78,310,515,2062,573,1461,0.392,348,791,0.44,225,670,0.336,342,465,0.735,224,671,895,349,127,81,421,513,1713
11,Syracuse,Midwest,16,28,743,1681,0.442,506,1003,0.504,237,678,0.35,372,476,0.782,285,705,990,419,227,141,317,409,2095,707,1724,0.41,465,962,0.483,242,762,0.318,308,415,0.742,355,705,1060,484,166,89,391,438,1964
3,West Virginia,Midwest,32,29,769,1793,0.429,553,1200,0.461,216,593,0.364,489,680,0.719,389,708,1097,407,220,82,348,473,2243,769,1721,0.447,550,1068,0.515,219,653,0.335,332,481,0.69,313,708,1021,405,178,82,434,590,2089
14,Morehead State,Midwest,64,31,765,1651,0.463,560,1072,0.522,205,579,0.354,397,584,0.68,316,839,1155,397,136,155,477,446,2132,736,1806,0.408,505,1065,0.474,231,741,0.312,283,418,0.677,272,682,954,366,242,98,374,555,1986
7,Clemson,Midwest,64,24,562,1323,0.425,364,749,0.486,198,574,0.345,236,307,0.769,206,577,783,319,146,69,303,374,1558,529,1265,0.418,356,747,0.477,173,518,0.334,255,366,0.697,212,575,787,269,157,74,338,366,1486
10,Rutgers,Midwest,32,28,741,1652,0.449,569,1101,0.517,172,551,0.312,285,448,0.636,272,716,988,384,213,144,321,490,1939,670,1612,0.416,485,1039,0.467,185,573,0.323,368,523,0.704,296,723,1019,377,190,92,362,450,1893
2,Houston,Midwest,4,32,854,1961,0.435,563,1138,0.495,291,823,0.354,435,595,0.731,458,838,1296,446,255,149,341,575,2434,621,1642,0.378,440,1017,0.433,181,625,0.29,440,665,0.662,307,703,1010,333,158,80,452,560,1863
15,Cleveland State,Midwest,64,27,701,1558,0.45,529,1023,0.517,172,535,0.321,340,507,0.671,284,650,934,371,188,69,348,524,1914,651,1532,0.425,452,883,0.512,199,649,0.307,421,576,0.731,309,647,956,342,173,78,373,449,1922
1,Baylor,South,1,30,917,1886,0.486,618,1162,0.532,299,724,0.413,354,500,0.708,374,705,1079,507,267,111,345,513,2487,711,1642,0.433,526,1079,0.487,185,563,0.329,357,514,0.695,298,653,951,368,167,123,510,493,1964
16,Hartford,South,64,24,562,1305,0.431,383,751,0.51,179,554,0.323,267,373,0.716,191,607,798,264,166,54,315,386,1570,574,1375,0.417,411,813,0.506,163,562,0.29,223,335,0.666,245,595,840,278,138,83,322,388,1534
8,UNC,South,64,29,801,1826,0.439,639,1317,0.485,162,509,0.318,417,624,0.668,454,788,1242,443,204,137,423,486,2181,735,1734,0.424,502,1069,0.47,233,665,0.35,325,466,0.697,280,663,943,376,247,133,396,526,2028
9,Wisconsin,South,32,31,767,1806,0.425,498,1068,0.466,269,738,0.364,364,474,0.768,255,787,1042,414,175,123,280,500,2167,729,1726,0.422,535,1147,0.466,194,579,0.335,351,491,0.715,260,824,1084,385,135,115,356,501,2003
5,Villanova,South,16,25,655,1446,0.453,426,798,0.534,229,648,0.353,331,434,0.763,232,615,847,374,127,47,227,387,1870,612,1388,0.441,419,825,0.508,193,563,0.343,246,355,0.693,207,611,818,299,100,69,303,417,1663
12,Winthrop,South,64,25,695,1521,0.457,485,924,0.525,210,597,0.352,372,541,0.688,321,682,1003,374,186,57,350,459,1972,597,1384,0.431,432,874,0.494,165,510,0.324,317,476,0.666,190,596,786,260,147,88,398,524,1676
4,Purdue,South,64,28,714,1596,0.447,513,993,0.517,201,603,0.333,360,506,0.711,312,742,1054,399,142,98,350,491,1989,657,1579,0.416,429,863,0.497,228,716,0.318,324,476,0.681,235,645,880,394,155,96,315,515,1868
13,North Texas,South,32,28,717,1516,0.473,503,945,0.532,214,571,0.375,306,411,0.745,238,689,927,373,182,81,360,440,1954,619,1501,0.412,441,968,0.456,178,533,0.334,329,455,0.723,253,609,862,267,175,81,387,422,1745
6,Texas Tech,South,32,29,734,1672,0.439,549,1149,0.478,185,523,0.354,450,634,0.71,333,681,1014,377,207,116,313,502,2103,631,1533,0.412,431,948,0.455,200,585,0.342,371,545,0.681,284,681,965,284,159,87,465,576,1833
11,Utah State,South,64,29,773,1732,0.446,588,1175,0.5,185,557,0.332,374,518,0.722,361,819,1180,469,193,145,403,436,2105,640,1640,0.39,419,976,0.429,221,664,0.333,307,414,0.742,222,659,881,334,192,103,396,514,1808
3,Arkansas,South,8,32,935,2071,0.451,702,1369,0.513,233,702,0.332,501,677,0.74,378,893,1271,466,251,158,412,540,2604,813,1958,0.415,565,1220,0.463,248,738,0.336,390,568,0.687,313,831,1144,393,209,116,483,607,2264
14,Colgate,South,64,16,495,1005,0.493,347,638,0.544,148,367,0.403,225,311,0.723,152,486,638,282,113,55,173,259,1363,417,1016,0.41,320,648,0.494,97,368,0.264,183,267,0.685,163,398,561,178,88,47,191,282,1114
7,Florida,South,32,25,663,1407,0.471,494,932,0.53,169,475,0.356,359,477,0.753,245,637,882,293,180,131,375,464,1854,616,1458,0.422,454,930,0.488,162,528,0.307,363,512,0.709,276,555,831,316,189,83,357,444,1757
10,Virginia Tech,South,64,22,558,1240,0.45,378,732,0.516,180,508,0.354,289,414,0.698,204,556,760,313,106,85,256,362,1585,513,1210,0.424,357,739,0.483,156,471,0.331,269,386,0.697,178,530,708,236,128,73,266,382,1451
2,Ohio State,South,64,31,819,1786,0.459,567,1086,0.522,252,700,0.36,502,664,0.756,302,833,1135,406,140,108,329,571,2392,767,1821,0.421,529,1121,0.472,238,700,0.34,432,610,0.708,307,734,1041,424,149,82,312,588,2204
15,Oral Roberts,South,16,29,811,1805,0.449,488,955,0.511,323,850,0.38,407,496,0.821,237,769,1006,370,191,111,330,502,2352,797,1839,0.433,599,1254,0.478,198,585,0.338,400,573,0.698,348,797,1145,352,163,86,393,490,2192
