SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1,Villanova,Minneapolis,8,33,809,1942,.417,521,1173,.444,288,769,.375,543,717,.757,459,739,1198,403,256,159,370,615,2449,741,1761,.421,,,,,,,,,,,,1167,,,,,,2107
16,Monmouth,Minneapolis,64,34,787,1785,.441,570,1141,.500,217,644,.337,400,597,.670,296,818,1114,502,254,123,510,570,2191,761,1936,.393,,,,,,,,,,,,1256,,,,,,2155
8,Arizona,Minneapolis,32,33,909,2037,.446,767,1592,.482,142,445,.319,473,667,.709,453,687,1140,492,322,125,437,549,2433,815,1799,.453,,,,,,,,,,,,1147,,,,,,2267
9,Wisconsin,Minneapolis,64,31,776,1796,.432,577,1223,.472,199,573,.347,454,684,.664,400,724,1124,421,165,104,359,534,2205,737,1727,.427,,,,,,,,,,,,1070,,,,,,2035
5,Nevada,Minneapolis,64,33,866,1901,.456,687,1404,.489,179,497,.360,490,682,.718,420,848,1268,514,179,160,426,537,2401,774,1929,.401,,,,,,,,,,,,1124,,,,,,2103
12,Montana,Minneapolis,32,31,876,1781,.492,648,1191,.544,228,590,.386,469,653,.718,348,748,1096,565,229,95,431,563,2449,778,1773,.439,,,,,,,,,,,,996,,,,,,2202
4,Boston College,Minneapolis,16,36,949,1958,.485,738,1373,.538,211,585,.361,562,833,.675,466,811,1277,639,222,161,472,586,2671,872,2042,.427,,,,,,,,,,,,1140,,,,,,2383
13,Pacific,Minneapolis,64,32,858,1763,.487,643,1210,.531,215,553,.389,446,598,.746,320,815,1135,514,188,67,419,501,2377,747,1828,.409,,,,,,,,,,,,1014,,,,,,2047
6,Oklahoma,Minneapolis,64,29,716,1586,.451,542,1101,.492,174,485,.359,389,545,.714,420,640,1060,423,207,100,411,499,1995,641,1464,.438,,,,,,,,,,,,803,,,,,,1847
11,Milwaukee,Minneapolis,32,31,797,1832,.435,593,1223,.485,204,609,.335,496,719,.690,452,733,1185,389,216,91,421,595,2294,749,1684,.445,,,,,,,,,,,,1006,,,,,,2061
3,Florida,Minneapolis,1,39,1061,2120,.500,772,1382,.559,289,738,.392,641,862,.744,421,981,1402,650,297,207,561,623,3052,902,2263,.399,,,,,,,,,,,,1260,,,,,,2478
14,South Alabama,Minneapolis,64,31,797,1760,.453,530,1032,.514,267,728,.367,422,600,.703,346,703,1049,436,264,43,415,578,2283,730,1660,.440,,,,,,,,,,,,1039,,,,,,2033
7,Georgetown,Minneapolis,16,33,787,1682,.468,564,1054,.535,223,628,.355,380,538,.706,354,725,1079,514,199,119,381,486,2177,709,1688,.420,,,,,,,,,,,,954,,,,,,1944
10,Northern Iowa,Minneapolis,64,33,754,1662,.454,535,1020,.525,219,642,.341,438,608,.720,279,821,1100,439,179,124,401,480,2165,721,1788,.403,,,,,,,,,,,,1053,,,,,,1907
2,Ohio State,Minneapolis,32,32,833,1791,.465,571,1073,.532,262,718,.365,435,606,.718,321,767,1088,491,216,89,379,489,2363,796,1880,.423,,,,,,,,,,,,1109,,,,,,2037
15,Davidson,Minneapolis,64,31,855,1885,.454,578,1134,.510,277,751,.369,416,547,.761,393,822,1215,567,151,51,399,570,2403,758,1800,.421,,,,,,,,,,,,1029,,,,,,2137
1,Duke,Atlanta,16,36,979,2011,.487,705,1302,.541,274,709,.386,689,905,.761,350,854,1204,546,337,202,496,621,2921,951,2215,.429,,,,,,,,,,,,1301,,,,,,2453
16,Southern,Atlanta,64,33,787,1796,.438,644,1348,.478,143,448,.319,376,581,.647,422,812,1234,391,249,122,561,574,2093,726,1849,.393,,,,,,,,,,,,1131,,,,,,2070
8,George Washington,Atlanta,32,30,845,1814,.466,663,1303,.509,182,511,.356,488,755,.646,421,722,1143,511,278,135,420,553,2360,716,1698,.422,,,,,,,,,,,,1039,,,,,,2026
9,UNC Wilmington,Atlanta,64,33,807,1867,.432,591,1228,.481,216,639,.338,420,601,.699,389,802,1191,506,248,55,414,682,2250,654,1681,.389,,,,,,,,,,,,1124,,,,,,1975
5,Syracuse,Atlanta,64,35,913,2083,.438,653,1317,.496,260,766,.339,449,698,.643,476,862,1338,541,313,221,532,625,2535,813,2042,.398,,,,,,,,,,,,1315,,,,,,2412
12,Texas A&M,Atlanta,32,31,725,1627,.446,522,1064,.491,203,563,.361,477,702,.679,325,668,993,509,266,94,416,668,2130,601,1464,.411,,,,,,,,,,,,1016,,,,,,1869
4,LSU,Atlanta,4,36,972,2092,.465,825,1638,.504,147,454,.324,542,786,.690,496,951,1447,547,298,236,555,567,2633,852,2137,.399,,,,,,,,,,,,1167,,,,,,2299
13,Iona,Atlanta,64,31,881,1835,.480,685,1347,.509,196,488,.402,517,748,.691,413,727,1140,481,239,128,468,576,2475,790,1826,.433,,,,,,,,,,,,1067,,,,,,2238
6,West Virginia,Atlanta,16,33,835,1875,.445,498,908,.548,337,967,.349,327,439,.745,258,657,915,576,266,93,287,419,2334,815,1814,.449,,,,,,,,,,,,1244,,,,,,2093
