SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
4,Maryland,Phoenix,32,32,891,2021,.441,726,1531,.474,165,490,.337,530,840,.631,485,837,1322,451,274,215,485,631,2477,774,1910,.405,,,,,,,,,,,,1233,,,,,,2308
13,UTEP,Phoenix,64,32,834,1748,.477,637,1235,.516,197,513,.384,614,817,.752,328,778,1106,523,228,86,445,572,2479,778,1870,.416,,,,,,,,,,,,1109,,,,,,2161
6,Vanderbilt,Phoenix,16,33,841,1873,.449,578,1157,.500,263,716,.367,469,660,.711,367,783,1150,541,248,112,419,576,2414,745,1814,.411,,,,,,,,,,,,1133,,,,,,2146
11,Western Michigan,Phoenix,64,31,845,1840,.459,628,1255,.500,217,585,.371,527,731,.721,449,728,1177,474,276,83,411,600,2434,717,1658,.432,,,,,,,,,,,,995,,,,,,2049
3,NC State,Phoenix,32,31,760,1688,.450,500,935,.535,260,753,.345,481,602,.799,317,729,1046,454,208,69,420,576,2261,717,1698,.422,,,,,,,,,,,,1025,,,,,,2018
14,Louisiana,Phoenix,64,29,797,1715,.465,560,1077,.520,237,638,.371,403,585,.689,341,647,988,474,260,62,419,538,2234,739,1693,.437,,,,,,,,,,,,1039,,,,,,2000
7,DePaul,Phoenix,32,32,813,1755,.463,650,1305,.498,163,450,.362,468,671,.697,382,777,1159,437,176,74,422,562,2257,765,1825,.419,,,,,,,,,,,,1022,,,,,,2171
10,Dayton,Phoenix,64,33,780,1746,.447,573,1102,.520,207,644,.321,477,717,.665,409,857,1266,489,150,94,467,577,2244,767,1876,.409,,,,,,,,,,,,1037,,,,,,2127
2,UConn,Phoenix,1,39,1154,2403,.480,905,1784,.507,249,619,.402,516,828,.623,586,1156,1742,681,233,315,532,624,3073,924,2502,.369,,,,,,,,,,,,1363,,,,,,2493
15,Vermont,Phoenix,64,31,734,1739,.422,531,1122,.473,203,617,.329,374,551,.679,360,766,1126,447,218,87,387,475,2045,738,1722,.429,,,,,,,,,,,,1049,,,,,,1933
