SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1,Wisconsin,West,2,40,1014,2115,.479,726,1325,.548,288,790,.365,584,765,.763,383,955,1338,504,174,127,296,501,2900,896,2092,.428,694,1554,.447,202,538,.375,333,469,.710,297,809,1106,358,163,84,378,723,2327
16,Coastal Carolina,West,64,34,836,1899,.440,608,1266,.480,228,633,.360,538,780,.690,447,891,1338,385,240,111,399,559,2438,724,1831,.395,482,1084,.445,242,747,.324,431,616,.700,317,746,1063,384,196,88,403,639,2121
8,Oregon,West,32,36,992,2143,.463,729,1417,.514,263,726,.362,466,613,.760,372,926,1298,508,207,157,421,655,2713,902,2136,.422,670,1432,.468,232,704,.330,514,739,.696,418,834,1252,429,201,96,413,624,2550
9,Oklahoma State,West,64,32,733,1667,.440,507,1020,.497,226,647,.349,468,645,.726,287,752,1039,366,253,156,392,614,2160,675,1673,.403,492,1135,.433,183,538,.340,478,697,.686,352,747,1099,354,194,112,438,583,2011
5,Arkansas,West,32,36,978,2196,.445,740,1515,.488,238,681,.349,593,819,.724,470,820,1290,579,277,168,430,684,2787,869,2031,.428,646,1397,.462,223,634,.352,564,789,.715,433,848,1281,448,206,104,567,696,2525
12,Wofford,West,64,35,818,1802,.454,596,1206,.494,222,596,.372,473,688,.688,324,815,1139,461,228,87,379,589,2331,737,1763,.418,564,1204,.468,173,559,.309,442,629,.703,300,789,1089,317,184,114,445,651,2089
4,UNC,West,16,38,1099,2309,.476,915,1795,.510,184,514,.358,571,814,.701,526,1015,1541,661,251,160,481,738,2953,889,2232,.398,642,1410,.455,247,822,.300,591,843,.701,460,790,1250,466,255,147,468,693,2616
13,Harvard,West,64,30,671,1548,.433,525,1136,.462,146,412,.354,438,609,.719,316,709,1025,384,213,135,349,472,1926,614,1519,.404,450,1027,.438,164,492,.333,335,497,.674,280,649,929,321,157,87,386,541,1727
6,Xavier,West,16,37,956,2011,.475,722,1345,.537,234,666,.351,566,775,.730,364,918,1282,596,223,106,447,661,2712,886,2035,.435,625,1279,.489,261,756,.345,459,678,.677,345,800,1145,485,245,133,464,740,2492
11,Ole Miss,West,64,34,848,2003,.423,628,1341,.468,220,662,.332,559,723,.773,430,854,1284,450,225,128,378,668,2475,762,1885,.404,492,1130,.435,270,755,.358,532,777,.685,391,806,1197,484,167,122,430,635,2326
