SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
10,Purdue,East,16,34,813,1853,.439,630,1277,.493,183,576,.318,519,774,.671,437,706,1143,482,274,109,511,549,2328,837,1881,.445,659,1318,.500,178,563,.316,381,550,.693,423,735,1158,570,275,118,570,675,2233
2,Miami (FL),East,32,30,791,1671,.473,668,1302,.513,123,369,.333,473,677,.699,389,791,1180,458,259,158,575,521,2178,695,1810,.384,502,1196,.420,193,614,.314,367,570,.644,429,607,1036,368,315,81,530,587,1950
15,Lafayette,East,64,30,708,1640,.432,470,940,.500,238,700,.340,513,730,.703,322,750,1072,464,257,124,445,587,2167,679,1689,.402,498,1127,.442,181,562,.322,448,661,.678,375,741,1116,386,212,68,502,624,1987
1,Michigan State,Midwest,4,38,1020,2152,.474,849,1649,.515,171,503,.340,514,701,.733,564,815,1379,569,298,100,533,689,2725,800,1880,.426,628,1341,.468,172,539,.319,490,707,.693,367,664,1031,412,240,107,587,682,2262
16,Mount St. Mary's,Midwest,64,30,756,1764,.429,558,1177,.474,198,587,.337,339,492,.689,341,667,1008,420,248,122,441,554,2049,753,1756,.429,591,1249,.473,162,507,.320,411,628,.654,446,736,1182,406,238,85,481,480,2079
8,Villanova,Midwest,64,32,834,1867,.447,610,1245,.490,224,622,.360,507,693,.732,420,763,1183,484,232,146,491,558,2399,812,1908,.426,618,1341,.461,194,567,.342,444,648,.685,441,696,1137,487,271,92,466,602,2262
9,Ole Miss,Midwest,32,33,911,1946,.468,718,1340,.536,193,606,.318,525,836,.628,423,774,1197,545,326,133,496,678,2540,770,1826,.422,601,1302,.462,169,524,.323,505,741,.682,408,766,1174,399,242,130,634,700,2214
5,Charlotte,Midwest,32,34,793,1901,.417,542,1229,.441,251,672,.374,499,742,.673,463,764,1227,432,242,95,461,649,2336,776,1854,.419,571,1225,.466,205,629,.326,464,670,.693,422,765,1187,415,195,84,516,672,2221
12,Rhode Island,Midwest,64,33,881,1912,.461,751,1532,.490,130,380,.342,485,731,.663,474,848,1322,468,194,149,493,554,2377,804,2048,.393,582,1353,.430,222,695,.319,415,609,.681,478,671,1149,471,205,74,403,621,2245
4,Arizona,Midwest,64,29,820,1754,.468,677,1345,.503,143,409,.350,600,845,.710,437,771,1208,419,213,93,487,522,2383,778,1841,.423,555,1221,.455,223,620,.360,402,593,.678,386,587,973,447,251,84,447,645,2181
13,Oklahoma,Midwest,16,33,776,1844,.421,502,1137,.442,274,707,.388,420,645,.651,428,792,1220,448,229,124,462,611,2246,693,1715,.404,531,1222,.435,162,493,.329,432,666,.649,354,773,1127,336,206,91,508,602,1980
6,Kansas,Midwest,32,33,874,1951,.448,709,1468,.483,165,483,.342,467,708,.660,461,889,1350,521,265,142,516,590,2380,773,1977,.391,580,1345,.431,193,632,.305,389,596,.653,455,766,1221,407,269,140,536,644,2128
11,Evansville,Midwest,64,33,879,1739,.505,650,1176,.553,229,563,.407,515,667,.772,267,806,1073,568,208,61,521,591,2502,870,1953,.445,640,1300,.492,230,653,.352,399,596,.669,398,681,1079,492,280,100,479,625,2369
3,Kentucky,Midwest,8,37,1034,2163,.478,808,1487,.543,226,676,.334,496,776,.639,524,946,1470,605,286,199,547,629,2790,823,2162,.381,571,1398,.408,252,764,.330,422,640,.659,499,746,1245,420,254,103,595,703,2320
14,New Mexico State,Midwest,64,33,817,1762,.464,616,1227,.502,201,535,.376,438,665,.659,387,742,1129,417,230,87,459,576,2273,746,1783,.418,547,1214,.451,199,569,.350,456,646,.706,394,690,1084,400,208,96,471,583,2147
7,Washington,Midwest,64,29,749,1571,.477,607,1163,.522,142,408,.348,512,768,.667,302,728,1030,445,188,93,473,490,2152,789,1828,.432,653,1397,.467,136,431,.316,359,506,.709,360,636,996,390,246,71,403,614,2073
10,Miami (OH),Midwest,16,32,767,1710,.449,574,1137,.505,193,573,.337,436,570,.765,314,727,1041,387,215,62,381,585,2163,664,1576,.421,514,1097,.469,150,479,.313,455,640,.711,298,714,1012,356,175,95,454,582,1933
2,Utah,Midwest,32,33,863,1808,.477,651,1193,.546,212,615,.345,414,592,.699,407,781,1188,527,237,122,388,563,2352,633,1602,.395,480,1153,.416,153,449,.341,408,574,.711,281,636,917,338,183,102,471,533,1827
15,Arkansas State,Midwest,64,30,798,1748,.457,639,1260,.507,159,488,.326,451,655,.689,359,669,1028,447,265,103,449,580,2206,739,1680,.440,590,1216,.485,149,464,.321,434,660,.658,391,708,1099,410,219,79,546,513,2061
1,Auburn,South,16,33,974,2245,.434,740,1573,.470,234,672,.348,498,766,.650,643,809,1452,461,327,112,425,628,2680,714,1803,.396,526,1226,.429,188,577,.326,417,667,.625,401,749,1150,370,180,98,657,672,2033
16,Winthrop,South,64,29,673,1558,.432,477,997,.478,196,561,.349,453,692,.655,366,668,1034,414,215,79,440,549,1995,656,1542,.425,477,1022,.467,179,520,.344,384,562,.683,315,664,979,345,228,81,456,572,1832
8,Syracuse,South,64,33,879,1963,.448,695,1372,.507,184,591,.311,445,671,.663,485,825,1310,538,328,229,541,590,2387,738,1886,.391,568,1388,.409,170,498,.341,440,634,.694,432,734,1166,453,269,84,596,597,2086
9,Oklahoma State,South,32,34,851,1920,.443,619,1277,.485,232,643,.361,497,709,.701,412,789,1201,578,262,99,450,577,2431,798,1885,.423,635,1342,.473,163,543,.300,386,579,.667,416,780,1196,410,217,89,554,644,2145
5,UCLA,South,64,31,899,1981,.454,736,1484,.496,163,497,.328,431,723,.596,479,718,1197,487,308,113,527,720,2392,695,1687,.412,514,1126,.456,181,561,.323,620,892,.695,399,745,1144,415,169,61,627,611,2191
12,Detroit,South,32,31,677,1550,.437,481,1009,.477,196,541,.362,416,553,.752,322,709,1031,392,189,82,388,518,1966,590,1583,.373,414,1017,.407,176,566,.311,357,536,.666,368,619,987,344,158,68,409,554,1713
4,Ohio State,South,4,36,986,2108,.468,768,1497,.513,218,611,.357,505,826,.611,478,825,1303,498,297,148,509,651,2695,808,2000,.404,572,1292,.443,236,708,.333,482,704,.685,443,792,1235,408,195,85,636,706,2334
13,Murray State,South,64,33,961,2050,.469,773,1504,.514,188,546,.344,480,705,.681,521,834,1355,503,275,111,495,574,2590,795,1934,.411,609,1341,.454,186,593,.314,439,652,.673,413,690,1103,445,223,81,517,614,2215
6,Indiana,South,32,34,922,1965,.469,729,1431,.509,193,534,.361,528,757,.697,369,830,1199,563,259,115,507,589,2565,865,2066,.419,652,1451,.449,213,615,.346,423,602,.703,456,796,1252,510,236,130,567,685,2366
11,George Washington,South,64,29,801,1941,.413,620,1358,.457,181,583,.310,522,722,.723,494,643,1137,442,306,87,420,651,2305,735,1623,.453,580,1178,.492,155,445,.348,520,745,.698,381,746,1127,410,194,142,602,623,2145
3,St. John's (NY),South,8,37,1070,2333,.459,844,1700,.496,226,633,.357,558,818,.682,585,918,1503,617,365,121,499,613,2924,912,2197,.415,712,1535,.464,200,662,.302,396,577,.686,469,808,1277,545,244,148,622,694,2420
14,Samford,South,64,30,729,1487,.490,451,725,.622,278,762,.365,452,657,.688,248,643,891,482,235,94,432,539,2188,660,1572,.420,523,1127,.464,137,445,.308,424,601,.705,348,628,976,271,199,56,483,589,1881
7,Louisville,South,64,30,844,1791,.471,652,1225,.532,192,566,.339,426,628,.678,409,643,1052,503,281,146,500,642,2306,743,1700,.437,608,1265,.481,135,435,.310,472,713,.662,441,669,1110,372,249,87,577,595,2093
10,Creighton,South,32,31,800,1757,.455,564,1139,.495,236,618,.382,521,730,.714,426,700,1126,451,286,91,476,598,2357,722,1604,.450,518,1050,.493,204,554,.368,460,681,.675,300,646,946,449,236,100,534,627,2128
2,Maryland,South,16,34,1044,2108,.495,860,1604,.536,184,504,.365,601,857,.701,461,882,1343,674,431,202,567,672,2873,772,1991,.388,559,1288,.434,213,703,.303,502,763,.658,475,734,1209,447,279,104,735,706,2259
15,Valparaiso,South,64,32,835,1776,.470,626,1160,.540,209,616,.339,447,632,.707,412,805,1217,525,204,146,501,556,2326,725,1768,.410,512,1164,.440,213,604,.353,383,580,.660,352,634,986,446,243,68,455,564,2046
1,UConn,West,1,36,986,2111,.467,812,1605,.506,174,506,.344,635,868,.732,503,948,1451,551,287,151,523,602,2781,828,2141,.387,664,1571,.423,164,570,.288,387,604,.641,471,720,1191,429,243,117,586,705,2207
16,UTSA,West,64,29,804,1697,.474,608,1128,.539,196,569,.344,443,719,.616,350,687,1037,469,233,123,481,553,2247,787,1742,.452,594,1256,.473,193,486,.397,421,618,.681,385,701,1086,469,238,70,505,605,2188
8,Missouri,West,64,29,741,1667,.445,561,1193,.470,180,474,.380,419,647,.648,335,757,1092,411,256,107,424,519,2081,664,1689,.393,515,1221,.422,149,468,.318,357,548,.651,376,727,1103,365,229,99,482,533,1834
9,New Mexico,West,32,34,889,1906,.466,642,1239,.518,247,667,.370,531,707,.751,376,844,1220,482,224,111,429,463,2556,885,2062,.429,658,1357,.485,227,705,.322,308,461,.668,416,736,1152,434,220,96,447,607,2305
5,Iowa,West,16,30,741,1602,.463,553,1098,.504,188,504,.373,547,780,.701,398,649,1047,455,268,80,532,544,2217,749,1658,.452,531,1079,.492,218,579,.377,383,561,.683,350,584,934,465,258,77,529,650,2099
12,Alabama-Birmingham,West,64,32,855,1889,.453,700,1409,.497,155,480,.323,503,740,.680,441,796,1237,465,293,88,545,631,2368,795,1896,.419,599,1231,.487,196,665,.295,471,700,.673,440,730,1170,429,281,106,548,630,2257
4,Arkansas,West,32,34,980,2206,.444,684,1398,.489,296,808,.366,419,632,.663,485,781,1266,563,332,147,494,633,2675,858,2056,.417,608,1351,.450,250,705,.355,477,721,.662,516,854,1370,493,197,111,618,617,2443
13,Siena,West,64,31,884,1966,.450,638,1304,.489,246,662,.372,672,854,.787,444,779,1223,495,321,115,584,757,2686,818,1886,.434,628,1342,.468,190,544,.349,649,960,.676,463,740,1203,494,271,126,650,711,2475
6,Florida,West,16,31,832,1758,.473,543,996,.545,289,762,.379,535,761,.703,358,750,1108,495,311,119,556,615,2488,777,1818,.427,580,1238,.468,197,580,.340,425,660,.644,396,681,1077,436,267,105,596,673,2176
11,Penn,West,64,27,689,1469,.469,481,940,.512,208,529,.393,335,515,.650,297,698,995,412,149,81,350,432,1921,608,1493,.407,448,993,.451,160,500,.320,264,403,.655,268,592,860,337,164,74,335,509,1640
3,UNC,West,64,34,868,1841,.471,693,1381,.502,175,460,.380,517,720,.718,435,923,1358,541,192,134,530,505,2428,822,2091,.393,576,1339,.430,246,752,.327,316,480,.658,426,628,1054,434,267,121,376,615,2206
14,Weber State,West,32,33,947,1978,.479,736,1419,.519,211,559,.377,506,716,.707,431,751,1182,525,311,89,492,581,2611,876,1882,.465,646,1244,.519,230,638,.361,427,614,.695,351,712,1063,464,219,116,560,619,2409
7,Minnesota,West,64,28,714,1576,.453,581,1219,.477,133,357,.373,367,540,.680,363,703,1066,427,217,165,412,508,1928,635,1583,.401,444,1049,.423,191,534,.358,366,538,.680,346,605,951,353,203,105,411,512,1827
10,Gonzaga,West,8,35,950,2004,.474,659,1274,.517,291,730,.399,552,761,.725,422,879,1301,572,289,135,501,642,2743,823,2037,.404,648,1475,.439,175,562,.311,459,674,.681,442,735,1177,433,229,83,530,669,2280
2,Stanford,West,32,33,801,1830,.438,607,1267,.479,194,563,.345,629,891,.706,460,882,1342,515,187,96,435,552,2425,719,1894,.380,553,1310,.422,166,584,.284,402,585,.687,375,683,1058,364,228,94,427,745,2006
15,Alcorn State,West,64,30,796,1902,.419,610,1326,.460,186,576,.323,496,772,.642,552,813,1365,404,329,118,579,593,2274,705,1785,.395,555,1215,.457,150,570,.263,443,695,.637,409,720,1129,345,281,107,573,595,2003
