SEED,NAME,BRACKET,END,GAMES,TEAM_FG,TEAM_FGA,TEAM_FG%,TEAM_2P,TEAM_2PA,TEAM_2P%,TEAM_3P,TEAM_3PA,TEAM_3P%,TEAM_FT,TEAM_FTA,TEAM_FT%,TEAM_ORB,TEAM_DRB,TEAM_TRB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_FG,OPP_FGA,OPP_FG%,OPP_2P,OPP_2PA,OPP_2P%,OPP_3P,OPP_3PA,OPP_3P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1,UNC,East,4,38,1131,2184,.518,946,1673,.565,185,511,.362,666,937,.711,490,1022,1512,699,259,188,493,533,3113,923,2403,.384,641,1524,.421,282,879,.321,366,542,.675,528,700,1228,472,230,81,503,758,2494
16,Navy,East,64,30,777,1792,.434,678,1459,.465,99,333,.297,479,725,.661,445,760,1205,414,282,97,487,633,2132,670,1633,.410,532,1189,.447,138,444,.311,463,697,.664,341,707,1048,312,242,106,552,615,1941
8,Charlotte,East,32,31,816,1866,.437,636,1341,.474,180,525,.343,471,665,.708,426,750,1176,481,266,73,447,561,2283,751,1771,.424,575,1207,.476,176,564,.312,435,601,.724,365,745,1110,380,187,92,513,605,2113
9,UIC,East,64,28,715,1641,.436,523,1181,.443,192,460,.417,468,639,.732,398,636,1034,397,169,76,354,530,2090,659,1527,.432,509,1116,.456,150,411,.365,383,600,.638,353,625,978,326,158,72,435,597,1851
5,Princeton,East,32,29,684,1374,.498,419,693,.605,265,681,.389,295,438,.674,203,568,771,478,245,78,294,453,1928,543,1302,.417,425,922,.461,118,380,.311,287,423,.678,284,565,849,228,134,43,437,505,1491
12,UNLV,East,64,33,766,1815,.422,572,1251,.457,194,564,.344,566,863,.656,404,863,1267,432,196,109,450,587,2292,784,1937,.405,579,1259,.460,205,678,.302,424,634,.669,415,811,1226,439,195,99,448,705,2197
4,Michigan State,East,16,30,799,1779,.449,623,1286,.484,176,493,.357,428,639,.670,479,718,1197,446,229,117,461,575,2202,669,1637,.409,527,1166,.452,142,471,.301,440,635,.693,341,590,931,339,210,94,464,565,1920
13,Eastern Michigan,East,64,30,909,1933,.470,699,1361,.514,210,572,.367,366,552,.663,415,706,1121,473,234,110,429,600,2394,796,1756,.453,619,1264,.490,177,492,.360,497,697,.713,379,710,1089,401,196,67,474,501,2266
6,Xavier,East,64,30,848,1752,.484,678,1265,.536,170,487,.349,640,867,.738,437,666,1103,494,354,80,509,653,2506,713,1594,.447,539,1062,.508,174,532,.327,465,716,.649,359,591,950,389,225,77,657,677,2065
11,Washington,East,16,30,843,1729,.488,696,1312,.530,147,417,.353,526,758,.694,365,701,1066,463,196,114,528,509,2359,868,1877,.462,704,1413,.498,164,464,.353,399,552,.723,368,626,994,431,250,78,484,612,2299
